card_id,name,official_card_code,product_id,collection_number,rarity_code,language,super_type,jp_scrydex_ref,en_scrydex_ref
CRD_DA8736447EB24766A712,갑주무사 ex,BS2023021081,PRD_8E32996A2E964C128DBF,081/066,SR,KO,POKEMON,sv4k_ja-81,sv4-221
CRD_DAA647C583CD4B3182C5,독개굴 EX,BS2014002036,PRD_C2C1ECDBD68A4BC08849,036/080,RR,KO,POKEMON,xy2_ja-36,xy2-41
CRD_DAA6AB20B9FA4E75BA0C,썬더 ex,BS2023014194,PRD_DAB43E31433041FC942F,194/165,SR,KO,POKEMON,sv2a_ja-194,sv3pt5-192
CRD_DAF9334F2EBE4F959019,그란돈 EX,BS2015001039,PRD_F918066FC0EA4F6B9C99,039/070,RR,KO,POKEMON,xy5g_ja-39,xy5-85
CRD_DAAA4A279BCD415190D0,팔데아 우파,BS2023010085,PRD_FC339076828C45ED9BA0,085/073,AR,KO,POKEMON,sv1a_ja-85,sv2-221
CRD_DB00069D3B2C4916B373,켄타로스 GX,BS2017002064,PRD_A7690D997FD6483B8C54,064/060,SR,KO,POKEMON,sm1m_ja-64,sm1-144
CRD_DB67FF4AD9D943BF9366,라티오스(프리즘스타),BS2018007067,PRD_D2E62F137D9A44ACBEBC,067/096,PR,KO,POKEMON,sm7_ja-67,sm7-108
CRD_DB1896C047CE499EA48B,오리진 디아루가 V,BS2022007075,PRD_A34AF524E977421D94D7,075/067,SR,KO,POKEMON,swsh10d_ja-75,swsh10-177
CRD_DB0F99DBDC074D509C4E,어니언,BS2020012084,PRD_FE54F67A9C114773A9CD,084/076,SR,KO,TRAINER,swsh3a_ja-84,swsh4-179
CRD_DB44D404633141DBBC80,두더류,BS2025007130,PRD_D52A4B350D2344119847,130/086,AR,KO,POKEMON,sv11b_ja-130,zsv10pt5-124
CRD_7D9BD5DD298A4155B65D,팔데아 켄타로스,BS2024001279,PRD_219AD0EF77CA4165AD0F,279/190,S,KO,POKEMON,sv4a_ja-279,sv4pt5-172
CRD_DAFD8B92B8CF427FB7FE,팔데아 켄타로스,BS2024001212,PRD_219AD0EF77CA4165AD0F,212/190,S,KO,POKEMON,sv4a_ja-212,sv4pt5-111
CRD_DB1EE27B66F247D18E05,M엘레이드 EX,BS2015004031,PRD_9B9032EBA3C24F1ABA5C,031/078,RR,KO,POKEMON,xy6_ja-31,xy6-35
CRD_DB277DCB29D047D6A9C6,쿠쿠이박사,BS2017001066,PRD_498EC017052748FA9B3C,066/060,SR,KO,TRAINER,sm1s_ja-66,sm1-148
CRD_DB2FCD2BE6764FDC8AD2,포켓몬 브리더의 육성,BS2020010078,PRD_9C4063C50B5B45C09FF9,078/070,SR,KO,TRAINER,swsh2a_ja-78,swsh3-188
CRD_DB63CA7CA3E74E61A7ED,보만다 V,BS2020011080,PRD_91D480C53D3248F79831,080/100,RR,KO,POKEMON,swsh3_ja-80,swsh3-143
CRD_DB71489497854EF98781,M가디안 EX,BS2016007057,PRD_83AFAF718E5E44349857,057/054,SR,KO,POKEMON,xy11c_ja-57,xy11-112
CRD_DBCFA7ECE36342E69356,리자몽 EX,PR2015001011,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-30,xyp-XY17
CRD_DBD0BA8810234F79AE76,메가입치트 ex,BS2025009046,PRD_488E92535E424D04B2B5,046/063,RR,KO,POKEMON,m1l_ja-46,me1-94
CRD_DB83FAE5579D41C28206,자포코일 ex,BS2023007028,PRD_5AD4DD681C694EAC8DDA,028/078,RR,KO,POKEMON,sv1v_ja-28,sv1-65
CRD_DBB7B7B124384146B708,루카리오 GX,BS2019002224,PRD_F0B2C76547E5479F8E65,224/150,SSR,KO,POKEMON,sm8b_ja-224,sma-SV64
CRD_DB83835D9CEC4025A0CC,루가루암 VMAX,BS2021011025,PRD_BCB8045CC957488BB992,025/067,RRR,KO,POKEMON,swsh7d_ja-25,swsh7-92
CRD_DB8B895CEE0C4F1D99AB,고래왕 EX,BS2015002071,PRD_1E0575E3D10E43ACBECB,071/070,SR,KO,POKEMON,xy5t_ja-71,xy5-147
CRD_DBA4E957DBAD4886B117,세이지,BS2024005091,PRD_B8A7BADF7613420288AC,091/071,SR,KO,TRAINER,sv5m_ja-91,sv5-202
CRD_80CF967EAA07425DA991,꼬링크,BS2024001240,PRD_219AD0EF77CA4165AD0F,240/190,S,KO,POKEMON,sv4a_ja-240,sv4pt5-135
CRD_DBCCC554027A4F239EE1,눈여아 ex,BS2023020075,PRD_B7309AB1FDF64E4EA6B1,075/062,SR,KO,POKEMON,sv3a_ja-75,sv4-217
CRD_7F9046D32F6E42E9A4EC,아머까오,BS2020016288,PRD_595A32AA23664B6ABD92,288/190,S,KO,POKEMON,swsh4a_ja-288,swsh45sv-SV089
CRD_DBE064C8AC1C4B42B193,미라이돈 ex,BS2023007106,PRD_5AD4DD681C694EAC8DDA,106/078,UR,KO,POKEMON,sv1v_ja-106,sv1-253
CRD_DBE075DCBF884295B389,그란돈,BS2023020069,PRD_B7309AB1FDF64E4EA6B1,069/062,AR,KO,POKEMON,sv3a_ja-69,sv4-199
CRD_DD06C8FFD2E54F1D8E3A,기로치 ex,BS2024011089,PRD_7293190A22224C0598D5,089/064,SAR,KO,POKEMON,sv6a_ja-89,sv6pt5-92
CRD_DCC8CEBEBF3C4B9D88E0,레오꼬,BS2025010066,PRD_86C30C87F04C465BA58C,066/063,AR,KO,POKEMON,m1s_ja-66,me1-139
CRD_DCF9C516EF5F46D3A23A,메가루카리오 ex,BS2025009088,PRD_488E92535E424D04B2B5,088/063,SAR,KO,POKEMON,m1l_ja-88,me1-179
CRD_DBF5F6102B314663AA38,루기아 VSTAR,BS2022017080,PRD_75DAB61BCF5342C38563,080/098,RRR,KO,POKEMON,swsh12_ja-80,swsh12-139
CRD_DC67C08A742F4CD7BB2D,사다이사 VMAX,BS2021004044,PRD_83E04A9A71A74A88AB44,044/070,RRR,KO,POKEMON,swsh6h_ja-44,swsh6-90
CRD_820858E331F94DAE8910,딥상어동,BS2019002198,PRD_F0B2C76547E5479F8E65,198/150,S,KO,POKEMON,sm8b_ja-198,sma-SV38
CRD_DBF770636571450E9F41,쫀도기,BS2024001266,PRD_219AD0EF77CA4165AD0F,266/190,S,KO,POKEMON,sv4a_ja-266,svp-69
CRD_DC3CA236843E44299775,루주라 ex,BS2023014124,PRD_DAB43E31433041FC942F,124/165,RR,KO,POKEMON,sv2a_ja-124,sv3pt5-124
CRD_DC46034507A149F9A1E5,레쿠쟈 V,BS2021009076,PRD_3AD5C945B465480BA36C,076/067,SR,KO,POKEMON,swsh7r_ja-76,swsh7-194
CRD_DC74E397CD2F48098A04,갸라도스 EX,BS2016001081,PRD_52E8B395613649EDA22B,081/080,SR,KO,POKEMON,xy9_ja-81,xy9-114
CRD_DC7B1F9CDDF44E588CD0,미라이돈 ex,BS2023007094,PRD_5AD4DD681C694EAC8DDA,094/078,SR,KO,POKEMON,sv1v_ja-94,sv1-227
CRD_E83933BC2C29478785BE,가라르 직구리,BS2020016278,PRD_595A32AA23664B6ABD92,278/190,S,KO,POKEMON,swsh4a_ja-278,swsh45sv-SV079
CRD_DCA22E7A661545CBAC0E,펄스멍 V,BS2022001225,PRD_767E549F894445C98D52,225/184,CSR,KO,POKEMON,swsh8b_ja-225,swsh9tg-TG13
CRD_DCC37C7FE5CD4264A5A1,피오니,BS2021004083,PRD_83E04A9A71A74A88AB44,083/070,SR,KO,TRAINER,swsh6h_ja-82,swsh6-197
CRD_DD6F191F02AB496F8456,암스타 BREAK,BS2016020017,PRD_218CE0DABAD1493786DF,017/078,RR,KO,POKEMON,xy10_ja-17,xy10-19
CRD_DD9A110694644BF0AA91,코바르온 GX,BS2018013056,PRD_6DB848A34AB046C29FCF,056/052,SR,KO,POKEMON,sm8a_ja-56,sm9-168
CRD_DE1AC8F1848D4F84A6C9,고릴타 V,BS2020016304,PRD_595A32AA23664B6ABD92,304/190,SSR,KO,POKEMON,swsh4a_ja-304,swsh45sv-SV105
CRD_DD9456F36A4A40BFBA2C,뽀록나,BS2025007096,PRD_D52A4B350D2344119847,096/086,AR,KO,POKEMON,sv11b_ja-96,zsv10pt5-96
CRD_DD8827F892AE449986D4,파오젠 ex,BS2023011028,PRD_514C148400944D8AA72F,028/071,RR,KO,POKEMON,sv2p_ja-28,sv2-61
CRD_DD0DF5ACA37B41DF8B8C,날개치는머리,BS2024004076,PRD_171222A74859484783EB,076/071,AR,KO,POKEMON,sv5k_ja-76,svp-97
CRD_DDAA23F00D9A45A3A417,시아노,BS2024017128,PRD_0CC50B878F5F40BAA824,128/106,SR,KO,TRAINER,sv8_ja-127,sv8-230
CRD_DE0D19741C6C49AEA3F8,모래꿍,BS2023012075,PRD_66FB8C2B312E46E081B1,075/071,AR,KO,POKEMON,sv2d_ja-75,sv2-214
CRD_DD17001A86F04AFDAF09,단지래플,BS2024016075,PRD_3FAB90CDEC7C43B6A8DF,075/064,AR,KO,POKEMON,sv7a_ja-75,sv8-211
CRD_DDA35E539E7A4A1C897D,가디안 EX,BS2016003019,PRD_46D8E6F1D6A94A918F5A,019/032,RR,KO,POKEMON,cp3_ja-19,g1-RC30
CRD_DDA4F682B05845128805,칼라마네로 V,BS2020005070,PRD_E4286779F3FF4A8DA34F,070/096,RR,KO,POKEMON,swsh2_ja-70,swsh2-121
CRD_DDAB514715144497A380,히스이 대검귀 VSTAR,BS2023001230,PRD_B4F8E0D2E2414F1DBC9B,230/172,SAR,KO,POKEMON,swsh12a_ja-230,swsh12pt5gg-GG52
CRD_DDC143852534B415787C,아르세우스 VSTAR,BS2023001262,PRD_B4F8E0D2E2414F1DBC9B,262/172,UR,KO,POKEMON,swsh12a_ja-262,swsh12pt5gg-GG70
CRD_DDED4EDE29E446F7B0C3,릴리에,BS2017002065,PRD_A7690D997FD6483B8C54,065/060,SR,KO,TRAINER,sm1m_ja-66,sm1-147
CRD_DE35A5AF533342F99E35,하푸우,BS2019017201,PRD_C50AF6B22D9843F5B112,201/173,SR,KO,TRAINER,sm12a_ja-195,NO_EN
CRD_DE454A6B91944E2B8AD3,로켓단의 공작,BS2016020087,PRD_218CE0DABAD1493786DF,087/078,SR,KO,TRAINER,xy10_ja-87,xy10-124
CRD_DE6ADE7BA0D1404C9EBB,심향의 마그카르고,BS2025015197,PRD_90A8D5BDA5664CEF9F48,197/193,AR,KO,POKEMON,m2a_ja-197,me2pt5-222
CRD_DF32332FA0B44D189C38,라티아스 [퓨전],BS2023001195,PRD_B4F8E0D2E2414F1DBC9B,195/172,AR,KO,POKEMON,swsh12a_ja-195,swsh12pt5gg-GG20
CRD_DF6D7BB6800645AC8C68,스컹탱크 V,BS2022017106,PRD_75DAB61BCF5342C38563,106/098,SR,KO,POKEMON,swsh12_ja-106,swsh12-181
CRD_DFD109D6FD144DB3B19C,브리무음 VMAX,BS2023001066,PRD_B4F8E0D2E2414F1DBC9B,066/172,RRR,KO,POKEMON,swsh12a_ja-66,swsh12pt5-66
CRD_DF65A340F5804E30A359,붐볼 GX,BS2018006068,PRD_151FCDB5743444E7A349,068/066,SR,KO,POKEMON,sm6b_ja-68,sm7-155
CRD_DFD865A2FA88435EBF11,디아루가 GX,BS2018001045,PRD_F6FE8B8F09B645B4BEA7,045/066,RR,KO,POKEMON,sm5s_ja-45,sm5-100
CRD_DF5E783CC8444CCFA94A,일레도리자드,BS2025015201,PRD_90A8D5BDA5664CEF9F48,201/193,AR,KO,POKEMON,m2a_ja-201,me2pt5-229
CRD_DF4775DD63D8489DB391,심보러,BS2025008118,PRD_53034524E98C4FE8BF8D,118/086,AR,KO,POKEMON,sv11w_ja-118,rsv10pt5-121
CRD_DF5DDD6AC39442A9B8EC,메타그로스 EX,PR2015001048,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,NO_JP,xyp-XY34
CRD_DF8A429C70554B56B314,쏘콘 ex,BS2023012084,PRD_66FB8C2B312E46E081B1,084/071,SR,KO,POKEMON,sv2d_ja-84,sv2-230
CRD_DF94CDB2489A49698586,대포무노,BS2022001191,PRD_767E549F894445C98D52,191/184,CHR,KO,POKEMON,swsh8b_ja-191,swsh9tg-TG03
CRD_DFA86BCCB5434D858268,레시라무 GX,BS2018005008,PRD_6FAC8D9AE7E9486E91BC,008/053,RR,KO,POKEMON,sm6a_ja-8,sm75-11
CRD_DFBD272AF9C64329B300,뮤 V,BS2021018105,PRD_3BEB5A9863D54FE7BE25,105/100,SR,KO,POKEMON,swsh8_ja-105,swsh8-250
CRD_DFC0FCC5B8EB4F1FB812,히스이 블레이범 V,BS2022004047,PRD_B6A92B9A3823440F8F49,028/067,RR,KO,POKEMON,swsh9a_ja-28,swsh10-53
CRD_DFCF50A9D81E409E9EB8,그란돈 EX,BS2015001073,PRD_F918066FC0EA4F6B9C99,073/070,SR,KO,POKEMON,xy5g_ja-73,xy5-150
CRD_DFD10196385043FBAE04,누리레느 GX,BS2017003016,PRD_8E7CED8394594453A32D,016/051,RR,KO,POKEMON,sm1p_ja-16,sm1-42
CRD_DFDF0BC26A204FDE9CDC,님피아 GX,BS2017003057,PRD_8E7CED8394594453A32D,057/051,SR,KO,POKEMON,sm1p_ja-57,sm2-140
CRD_FC6DF7AE850749B381FE,꼬시레,BS2019002164,PRD_F0B2C76547E5479F8E65,164/150,S,KO,POKEMON,sm8b_ja-164,sma-SV4
CRD_E0218102B7A74B0FBB22,피아나,BS2018005059,PRD_6FAC8D9AE7E9486E91BC,059/053,SR,KO,TRAINER,sm6a_ja-59,sm75-70
CRD_E0CDED654814435D8051,에블리,BS2024005078,PRD_B8A7BADF7613420288AC,078/071,AR,KO,POKEMON,sv5m_ja-78,sv5-172
CRD_E14A48ED116544BFB915,모르페코 VMAX,,PRD_FC1A7B5927A44298A2A2,069/060,HR,KO,POKEMON,swsh1h_ja-69,swsh1-204
CRD_DFE572539BEC48CCB019,오리진 디아루가 V,BS2022007074,PRD_A34AF524E977421D94D7,074/067,SR,KO,POKEMON,swsh10d_ja-74,swshp-SWSH255
CRD_E0F3C75EE01E479C9004,왕자리,BS2025005064,PRD_66A71505B24242AD9875,064/063,AR,KO,POKEMON,sv9a_ja-64,sv10-183
CRD_E02E2D38E06C4D3AACF4,라플레시아 GX,BS2019015062,PRD_FDF989679F15435DB74E,062/049,SR,KO,POKEMON,sm11b_ja-62,sm12-211
CRD_E0B7B2CAE21042C6B89C,도희,BS2019003062,PRD_B4B304E3BD094584B09E,062/055,SR,KO,TRAINER,sm9a_ja-62,sm10-210
CRD_E0C0B777B17C4CE3A691,둥실라이드,BS2024001261,PRD_219AD0EF77CA4165AD0F,261/190,S,KO,POKEMON,sv4a_ja-261,sv4pt5-156
CRD_E0504F647D66433CB038,비퀸 ex,BS2023015051,PRD_C017B01380CF490A9480,051/108,RR,KO,POKEMON,sv3_ja-51,sv3-96
CRD_E07E47F969DF425B88E9,골비람,BS2025007128,PRD_D52A4B350D2344119847,128/086,AR,KO,POKEMON,sv11b_ja-128,zsv10pt5-122
CRD_E09FFF926F714D9E8A49,리피아 VSTAR,BS2023001012,PRD_B4F8E0D2E2414F1DBC9B,012/172,RRR,KO,POKEMON,swsh12a_ja-12,swsh12pt5-14
CRD_E0F313BE00484CB282A2,오거폰 화덕의 가면 ex,BS2024008022,PRD_980F0BFCCDBB47558BFA,022/101,RR,KO,POKEMON,sv6_ja-22,sv6-40
CRD_E0FCA833B512419795E3,할비롱,BS2024005083,PRD_B8A7BADF7613420288AC,083/071,AR,KO,POKEMON,sv5m_ja-83,sv5-184
CRD_E0FD9A9CCE8C43758447,코라이돈 ex,BS2026001425,PRD_6F0F228947EF48919808,425/742,RR,KO,POKEMON,NO_JP,me2pt5-121
CRD_E10B1FAB841247CA967B,네리네,BS2024019227,PRD_D26383A636BE42F09D6B,227/187,SAR,KO,TRAINER,sv8a_ja-232,sv8pt5-170
CRD_E13F6EAA1F7541A9841D,M거북왕 EX,BS2014501015,PRD_9977B6F18CD34810B58A,015/060,RR,KO,POKEMON,xy1y_ja-15,xy1-30
CRD_E1885E2AE59048FFA835,파비코리 EX,BS2016020086,PRD_218CE0DABAD1493786DF,086/078,SR,KO,POKEMON,xy10_ja-86,xy10-123
CRD_E17AC037337F480F9F4D,에브이&테오키스 GX,BS2019017176,PRD_C50AF6B22D9843F5B112,176/173,SR,KO,POKEMON,sm12a_ja-176,NO_EN
CRD_E2BB1FFF8563469E809D,큐레무 VMAX,BS2022014116,PRD_D85C098E2C3449848167,117/100,HR,KO,POKEMON,swsh11_ja-117,swsh11-197
CRD_E1816DF5DFB04C90965B,동탁군,BS2022001208,PRD_767E549F894445C98D52,208/184,CHR,KO,POKEMON,swsh8b_ja-208,swsh10tg-TG11
CRD_E1953E99F0A344F5ACBE,로켓단의 레트라,BS2025006108,PRD_FA31487748A24EAF9EE3,108/098,AR,KO,POKEMON,sv10_ja-108,sv10-202
CRD_E199C322E0DF4D0A881B,무쇠손 ex,BS2023022079,PRD_245223BF212C456385F3,079/066,SR,KO,POKEMON,sv4m_ja-79,sv4-223
CRD_E1A0B45DD087457B9796,로켓단의 니드킹 ex,BS2025006126,PRD_FA31487748A24EAF9EE3,126/098,SAR,KO,POKEMON,sv10_ja-126,sv10-233
CRD_E1A820C6EE18441B99E2,연격 우라오스 VMAX,BS2022001095,PRD_767E549F894445C98D52,095/184,RRR,KO,POKEMON,swsh8b_ja-95,swsh5-88
CRD_E1D8518B742042F6B3BB,솔가레오 GX,BS2017001063,PRD_498EC017052748FA9B3C,063/060,SR,KO,POKEMON,sm1s_ja-63,sm1-143
CRD_E1E6E75117094118B157,케르디오 GX,BS2019017036,PRD_C50AF6B22D9843F5B112,036/173,RR,KO,POKEMON,sm12a_ja-36,sm11-47
CRD_E22C2110EB8743EFA3E1,팔데아의 학생,BS2024001346,PRD_219AD0EF77CA4165AD0F,346/190,SR,KO,TRAINER,sv4a_ja-346,sv4pt5-231
CRD_E2301D1F50D64882BF93,타로,BS2024019231,PRD_D26383A636BE42F09D6B,231/187,SAR,KO,TRAINER,sv8a_ja-231,sv8pt5-175
CRD_E2324AA3478B4F09A915,위유이 ex,BS2023012016,PRD_66FB8C2B312E46E081B1,016/071,RR,KO,POKEMON,sv2d_ja-16,sv2-40
CRD_E26D2432BB194094A890,토게피&삐&푸푸린 GX,BS2019017186,PRD_C50AF6B22D9843F5B112,186/173,SR,KO,POKEMON,sm12a_ja-186,sm12-143a
CRD_E27171EB9F484C6AA129,조로아크 GX,BS2019002070,PRD_F0B2C76547E5479F8E65,070/150,RR,KO,POKEMON,sm8b_ja-70,sm35-53
CRD_BE82877EE7B04D848D1B,망나뇽 GX,BS2018005028,PRD_6FAC8D9AE7E9486E91BC,028/053,RR,KO,POKEMON,sm6a_ja-28,sm75-37
CRD_E332BE039B64482B83AD,M샤크니아 EX,BS201707178,PRD_87A114BC5BF44CB19C97,178/171,RR,KO,POKEMON,xy_ja-178,xyp-XY200a
CRD_E35983B2ADA24AC889C1,찬석의 활기,BS2022007078,PRD_A34AF524E977421D94D7,078/067,SR,KO,TRAINER,swsh10d_ja-77,swsh10-181
CRD_E393141F815D413DA629,루주라,BS2022016071,PRD_0C8B6847314E495B9C8E,071/068,CHR,KO,POKEMON,swsh11a_ja-71,swsh12tg-TG04
CRD_E2C122D990CA490FAF7E,억새,BS2022011135,PRD_554AB5D7D5A440D0AA2A,086/071,SR,KO,TRAINER,swsh10a_ja-85,swsh11-192
CRD_E3C661DEECDE4AF6AB74,심향의 칠색조 ex,BS2025005077,PRD_66A71505B24242AD9875,077/063,SR,KO,POKEMON,sv9a_ja-77,sv10-209
CRD_AE2BFD3AB7764907BA33,악식킹 GX,BS2017012033,PRD_B9ABCB229FAD45509D71,033/050,RR,KO,POKEMON,sm4a_ja-33,sm4-63
CRD_E2D10B6BD1CB4538A46D,니드킹 BREAK,BS2016009046,PRD_E8E7DDCB3A754A04BC5A,046/100,RR,KO,POKEMON,cp6_ja-44,xy12-46
CRD_E385CD17340F406F8B5F,형사구스,BS2025009075,PRD_488E92535E424D04B2B5,075/063,AR,KO,POKEMON,m1l_ja-75,me1-153
CRD_E30CB17C7E4749BD9111,오거폰 우물의 가면 ex,BS2024019208,PRD_D26383A636BE42F09D6B,208/187,SAR,KO,POKEMON,sv8a_ja-208,sv8pt5-152
CRD_E3686CE5DF604BB1A1AB,블래키 VMAX,BS2022001101,PRD_767E549F894445C98D52,101/184,RRR,KO,POKEMON,swsh8b_ja-101,swsh7-95
CRD_E3928DC52944458BBFCE,리자몽 ex,BS2024001349,PRD_219AD0EF77CA4165AD0F,349/190,SAR,KO,POKEMON,sv4a_ja-349,sv4pt5-234
CRD_E3AC52EB71E245EEA841,헬가 EX,BS2015007009,PRD_1B1F4A770E5A4B92896A,009/059,RR,KO,POKEMON,xy8r_ja-9,xy8-21
CRD_E410D811910849CDAFFA,크로뱃 V,BS2020016108,PRD_595A32AA23664B6ABD92,108/190,RR,KO,POKEMON,swsh4a_ja-108,swsh45-44
CRD_E4C1A15E591E42F1AB64,위유이 ex,BS2023012085,PRD_66FB8C2B312E46E081B1,085/071,SR,KO,POKEMON,sv2d_ja-85,sv2-234
CRD_E435A503560845A4897E,칼라마네로 VMAX,BS2020005071,PRD_E4286779F3FF4A8DA34F,071/096,RRR,KO,POKEMON,swsh2_ja-71,swsh2-122
CRD_E4EBDAAC420B49DFB73D,비크티니,SVP000000203,PRD_2EBDE7E471A247549CCD,,PR,KO,POKEMON,svp_ja-271,svp-208
CRD_E4BD8403FAAC4DE5A8FE,히드런 VMAX,BS2022008080,PRD_7DF9CF9792C3451BBA08,080/067,HR,KO,POKEMON,swsh10p_ja-80,swsh10-191
CRD_E575B2AE33B442F687B3,목호,BS2022017112,PRD_75DAB61BCF5342C38563,112/098,SR,KO,TRAINER,swsh12_ja-114,swsh12-192
CRD_E42CBCBC0D104814A10B,더스트나 V,BS2021008072,PRD_BCB8045CC957488BB992,072/067,SR,KO,POKEMON,swsh7d_ja-72,swsh7-190
CRD_E4D0E0A32E434B4396AD,박사의 연구(매그놀리아박사),,PRD_7CCB63858C7E43A287F2,071/060,HR,KO,TRAINER,swsh1w_ja-71,swsh1-209
CRD_500998CEAE8F48BE9DA0,큐레무 ex,BS2025007168,PRD_D52A4B350D2344119847,168/086,SAR,KO,POKEMON,sv11b_ja-168,zsv10pt5-165
CRD_E55586307A664832B969,음번 ex,BS2023012089,PRD_66FB8C2B312E46E081B1,089/071,SR,KO,POKEMON,sv2d_ja-89,sv2-246
CRD_E4211A929E7B46D59F1D,윤겔라,BS2024001254,PRD_219AD0EF77CA4165AD0F,254/190,S,KO,POKEMON,sv4a_ja-254,sv4pt5-149
CRD_E54D728D4E4B4DE8A640,카푸꼬꼬꼭 ex,BS2023020019,PRD_B7309AB1FDF64E4EA6B1,019/062,RR,KO,POKEMON,sv3a_ja-19,sv4-68
CRD_E477534743004D15A397,진주몽,BS2025006102,PRD_FA31487748A24EAF9EE3,102/098,AR,KO,POKEMON,sv10_ja-102,sv10-195
CRD_E500DF40158C4A7EA42A,꼴깍몬,BS2024012112,PRD_3C9C174C842D499D9A02,112/102,AR,KO,POKEMON,sv7_ja-112,sv7-154
CRD_E489FF5E6B654755AC1B,치라미,BS2025007157,PRD_D52A4B350D2344119847,157/086,AR,KO,POKEMON,sv11b_ja-157,zsv10pt5-152
CRD_E50466E481104F58984B,비파리온 GX,BS2017003055,PRD_8E7CED8394594453A32D,055/051,SR,KO,POKEMON,sm1p_ja-55,sm2-134
CRD_E506A487DE8C45099602,루가루암 V,BS2022003234,PRD_B2ACFB7F8D3D424D8D60,234/414,RR,KO,POKEMON,swsh7d_ja-24,swsh7-91
CRD_E5592716F10843B68C39,다크라이(프리즘스타),BS2019017077,PRD_C50AF6B22D9843F5B112,077/173,PR,KO,POKEMON,sm12a_ja-77,sm5-77
CRD_E57DB3482F514CE09A11,자시안 V,BS2022001250,PRD_767E549F894445C98D52,250/184,CSR,KO,POKEMON,swsh8b_ja-250,swsh10tg-TG21
CRD_E5C703C11C0E4FC2AA91,뮤,BS2023001183,PRD_B4F8E0D2E2414F1DBC9B,183/172,AR,KO,POKEMON,swshp_ja-502,swsh12pt5gg-GG10
CRD_E5D836B0FC0D43E289F9,델빌,BS2023015115,PRD_C017B01380CF490A9480,115/108,AR,KO,POKEMON,sv3_ja-115,sv3-204
CRD_E624293C3C374000B9C3,블래키 ex,SVP000000143,PRD_D130DAEC476F4455978F,,PR,KO,POKEMON,NO_JP,svp-176
CRD_E6B55319FE274485AB2C,테라파고스 ex,BS2024019237,PRD_D26383A636BE42F09D6B,237/187,UR,KO,POKEMON,sv8a_ja-237,sv8pt5-180
CRD_E736F5863DF84C0B836A,무쇠바퀴 ex,BS2024001333,PRD_219AD0EF77CA4165AD0F,333/190,SSR,KO,POKEMON,sv4a_ja-333,svp-73
CRD_E6B830D04BBE49598E61,제라오라 VSTAR,BS2023001042,PRD_B4F8E0D2E2414F1DBC9B,042/172,RRR,KO,POKEMON,swsh12a_ja-42,swsh12pt5-55
CRD_93050ED08EF24E91A1CA,흥나숭,BS2020016203,PRD_595A32AA23664B6ABD92,203/190,S,KO,POKEMON,swsh4a_ja-203,swsh45sv-SV004
CRD_E5EA343F391542008AAD,헤라크로스 EX,BS2014003097,PRD_48B06855BF394BE69706,097/096,SR,KO,POKEMON,xy3_ja-97,xy3-105
CRD_4E35CE088AB142C69436D3D5EB25F6E7,카르본,BS2025014083,PRD_DD94FB8DCB7C4A129478,083/080,AR,KO,POKEMON,m2_ja-83,mep-22
CRD_E604CAA8F82C48FB8EDF,사마자르 V,BS2022008040,PRD_7DF9CF9792C3451BBA08,040/067,RR,KO,POKEMON,swsh10p_ja-40,swsh10-87
CRD_E623C3E3D8334A58BE38,대도각참,BS2023006089,PRD_ED1CAC91B03F4EAD86F7,089/078,AR,KO,POKEMON,sv1s_ja-89,sv1-220
CRD_E63A3661A70B481E984A,라티오스 EX,BS2013002054,PRD_D2B25BD104C94F7CA1E1,054/051,SR,KO,POKEMON,bw8s_ja-54,bw9-113
CRD_E68B9BE86070484B96AE,가라르 날쌩마 V,BS2021004075,PRD_83E04A9A71A74A88AB44,075/070,SR,KO,POKEMON,swsh6h_ja-75,swsh6-168
CRD_E6931B5F136B4A32907D,케르디오 ex,BS2026001205,PRD_6F0F228947EF48919808,205/742,RR,KO,POKEMON,sv11w_ja-27,rsv10pt5-30
CRD_E6D7C7AE46B14C2281ED,아고용&악식킹 GX,BS2019016101,PRD_26B8AEB977614902B314,101/095,SR,KO,POKEMON,sm12_ja-101,sm12-223
CRD_E71149545CE345E28C39,요가램 ex,BS2026001370,PRD_6F0F228947EF48919808,370/742,RR,KO,POKEMON,sv7_ja-54,sv7-80
CRD_E72D415657964CCC8728,크세로시키의 속셈,BS2024011086,PRD_7293190A22224C0598D5,086/064,SR,KO,TRAINER,sv6a_ja-86,sv6pt5-89
CRD_E7395C5E013648CCB64B,땅을기는날개,BS2023021074,PRD_8E32996A2E964C128DBF,074/066,AR,KO,POKEMON,sv4k_ja-74,sv4-203
CRD_E752F21DDE8C47718A45,포플러,BS2020012085,PRD_0A7EE93DE4014CF7A4B6,085/076,SR,KO,TRAINER,swsh3a_ja-85,swsh4-184
CRD_E7FBED3E79AE4C2C829E,전룡 V,BS2020012078,PRD_FE54F67A9C114773A9CD,078/076,SR,KO,POKEMON,swsh3a_ja-78,swsh4-171
CRD_E7613911A4194A1BB1CF,클라벨,BS2023010095,PRD_FC339076828C45ED9BA0,095/073,SR,KO,TRAINER,sv1a_ja-93,sv2-249
CRD_E7E9F14138BB48D8A18A,마나피,BS2023001178,PRD_B4F8E0D2E2414F1DBC9B,178/172,AR,KO,POKEMON,swsh12a_ja-178,swsh12pt5gg-GG06
