card_id,card_name,rarity,collection_number,snkrdunk_apparel_id,scrydex_raw_krw,scrydex_psa10_krw,scrydex_psa9_krw,raw_to_psa10_ratio,raw_to_psa9_ratio,psa10_to_psa9_ratio,psa10_to_raw_ratio,psa9_to_raw_ratio,snk_A_basis,snk_selected_A_krw,snk_A_n,scrydex_raw_to_snk_A_ratio,ladder_violation,action_status,notes,replacement_confidence,floor_suspect
CRD_CF990D31C8414F2FACAA,묘두기,S,275/190,,1060,34571,,0.031,,,32.61,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_CFB01788E84D4E84B002,백마 버드렉스 VMAX,RRR,044/184,141045,953,24862,,0.038,,,26.09,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_CFB2CC925A0E4568A262,망나뇽 VSTAR,RRR,050/071,137099,2297,79417,25760,0.029,0.089,3.083,34.57,11.21,A_1M,9500,3,0.242,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,Y
CRD_CFB59A3E266F4A7B8E84,자시안 V,RR,117/184,326938,584,,12244,,0.048,,,20.97,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_CFE73FBE9D9E4EB0A6BA,스트린더 ex,SR,081/066,152769,2581,53256,42813,0.048,0.06,1.244,20.63,16.59,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D041ACC237314A96985C,맘모꾸리 ex,RR,364/742,489813,415,38164,,0.011,,,91.96,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D0431A834EF34574BAAD,루기아 GX,RR,072/095,335139,18177,201078,35624,0.09,0.51,5.644,11.06,1.96,A_1M,54625,8,0.333,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,REPLACE_WITH_SNK_A,,STRONG_REPLACE,
CRD_D05CD67F8E8E4364A643,가라르 썬더,AR,188/172,103798,3918,55885,24602,0.07,0.159,2.272,14.26,6.28,A_1M,9500,1,0.412,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,REVIEW_SNK_THIN,,REVIEW_REPLACE,Y
CRD_D07E561E30914540AD43,자포코일 V,RR,016/071,139336,645,191128,,0.003,,,296.32,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D0DC8DD763A74B918833,청목,SR,082/062,138600,2520,41528,11590,0.061,0.217,3.583,16.48,4.6,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D0F99DC13CF34DFD957C,오리진 펄기아 V,RR,022/067,103062,1229,162489,52309,0.008,0.023,3.106,132.21,42.56,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D1177926ABA14B70B4E9,번치코 V,RR,057/414,141006,714,53510,,0.013,,,74.94,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D12C5E855D472ADD01EC,,,,,860,49234,,0.017,,,57.25,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D1558B6044BA433EB434,스트린더 VMAX,RRR,060/190,144441,1659,62239,17477,0.027,0.095,3.561,37.52,10.53,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D17A00BDB2C9E0FCE3F8,,,,,5577,70001,,0.08,,,12.55,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D1A8C3F081B74BAE8414,삼삼드래 ex,SR,163/086,608601,1613,61485,,0.026,,,38.12,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D1B5C3A150B3424CB4C7,누오,S,170/150,,38919,137660,29738,0.283,1.309,4.629,3.54,0.76,NO_MAP,,0,,RAW_OVER_PSA9,KEEP_SCRYDEX,,KEEP,
CRD_D1C565DB2FFB4163BFFC,배쓰나이,AR,105/086,608545,6100,69682,15286,0.088,0.399,4.559,11.42,2.51,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D1D4CE75EC474976A7DF,코터스,AR,069/066,227625,3472,75623,23405,0.046,0.148,3.231,21.78,6.74,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D2329A80F560434D96B2,토게키스,AR,203/193,731016,2996,77173,24648,0.039,0.122,3.131,25.76,8.23,A_1M,9500,1,0.315,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,Y
CRD_D2495E3800AA46048DEE,라우드본 ex,RR,020/073,,430,49494,16055,0.009,0.027,3.083,115.1,37.34,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D25814429FF94A7E84C3,블랙큐레무 ex,SR,077/064,378062,5485,50519,23593,0.109,0.232,2.141,9.21,4.3,A_1M,19000,1,0.289,SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_D264A2B826384DCCB7D7,가이오가 V,PR,S-P 177,286331,14566,141516,24476,0.103,0.595,5.782,9.72,1.68,A_3M,42750,5,0.341,SNK_DIVERGENCE_LOW,REPLACE_WITH_SNK_A,,STRONG_REPLACE,
CRD_D2A4A914128D48B19C2B,뽀삐,SR,130/108,132276,3104,81522,18700,0.038,0.166,4.359,26.26,6.02,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D2B8F12F00094BD88632,피카츄 V,CSR,222/184,96712,93633,671304,180641,0.139,0.518,3.716,7.17,1.93,A_1M,237500,27,0.394,SNK_DIVERGENCE_LOW,REPLACE_WITH_SNK_A,,STRONG_REPLACE,
CRD_D2BCEBD902BB4EB7B230,과미드라 ex,SR,115/102,326010,2213,64662,7645,0.034,0.289,8.458,29.22,3.45,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D2F3D6C50BA14B39ADBA,번치코 GX,SR,098/096,334423,23431,114560,63010,0.205,0.372,1.818,4.89,2.69,A_1M,56990,1,0.411,SNK_DIVERGENCE_LOW,REVIEW_SNK_THIN,,REVIEW_REPLACE,
CRD_D314F766A59B4473933E,리피아 V,RR,011/172,,1444,53586,15072,0.027,0.096,3.555,37.11,10.44,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D32273D46FE741C19111,히스이 블레이범 V,SR,076/067,139715,5132,66286,30580,0.077,0.168,2.168,12.92,5.96,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D341F09B720748DE8BA5,킬리아,S,259/190,,3595,99233,,0.036,,,27.6,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D3439179FAEB461CA903,코르니의 기합,SR,081/070,91186,7682,149706,23711,0.051,0.324,6.314,19.49,3.09,A_1M,53200,3,0.144,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_D36A8D255E484367A01A,메타그로스 GX,RR,035/050,336270,9250,120686,91726,0.077,0.101,1.316,13.05,9.92,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D36DD4F7F2DC45FBAE2B,달코퀸 V,SR,101/100,141397,1782,115897,19877,0.015,0.09,5.831,65.04,11.15,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D3997BEB72104CE08418,모르페코 V,SR,062/060,113240,20220,74922,,0.27,,,3.71,,A_3M,66405,1,0.304,SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_D3A35E24EA494A63BB44,비트,SR,068/060,122006,7682,32859,114676,0.234,0.067,0.287,4.28,14.93,NONE,,0,,GRADED_INVERSION;RAW_STALE_LOW,KEEP_SCRYDEX,,KEEP,
CRD_D3A4176E71AC47AFA6EF,전목,SR,082/067,126537,2612,27033,,0.097,,,10.35,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D3A5DFC3A6B34F32B872,제크로무 ex,RR,259/742,584783,753,669329,313831,0.001,0.002,2.133,888.88,416.77,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D3C57F0250DF425CBA58,파치래곤 VMAX,RRR,024/070,143984,1490,36818,,0.04,,,24.71,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D3E88C25E8B642E3BF45,우렁찬꼬리 ex,SR,082/066,227632,2397,57858,,0.041,,,24.14,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D417586C8E26486E94D6,폭거북스 GX,SSR,212/150,112779,15749,213665,,0.074,,,13.57,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D434D4DB501B4AF68A68,두파팡 GX,RR,028/173,396010,2720,41559,14526,0.065,0.187,2.861,15.28,5.34,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D458688E4CDC4D52858A,고릴타 V,RR,008/070,145443,1905,51919,,0.037,,,27.25,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D462517CFC6F4930A7AC,무한다이노 V,RR,124/190,144547,676,48944,,0.014,,,72.4,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D4ABBEA6D26A12D8F907,,,,,630,41730,18451,0.015,0.034,2.262,66.24,29.29,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D4CFC33A07144C65A793,멜탄,AR,081/071,186444,3204,50514,16096,0.063,0.199,3.138,15.77,5.02,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D4F1ED76199148DD94FA,패리퍼,S,312/190,,1736,64769,24097,0.027,0.072,2.688,37.31,13.88,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D4F9A637FFAE4231A8CB,굽이치는물결 ex,RR,222/742,171998,522,58454,9189,0.009,0.057,6.361,111.98,17.6,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D543AC0888A542E78D35,얼음귀신 EX,RR,014/059,389869,2382,83484,47323,0.029,0.05,1.764,35.05,19.87,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D549C9C22E9C4E4C83D4,저승갓숭,S,278/190,,2105,84196,14548,0.025,0.145,5.787,40.0,6.91,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D55D93F3B3354DD8B604,뮤 VMAX,RRR,040/100,,9772,189508,32507,0.052,0.301,5.83,19.39,3.33,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D56048415DA2405E9DBC,피카츄 V,PR,S-P 73,334017,13997,219197,38655,0.064,0.362,5.671,15.66,2.76,A_1M,73464,25,0.191,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_D59A0E499FD44F4199B5,메더,AR,115/086,608555,4379,48516,21364,0.09,0.205,2.271,11.08,4.88,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D5A3208DB5D642528B68,세레비&이상해꽃 GX,SR,097/095,127727,130601,683712,132414,0.191,0.986,5.163,5.24,1.01,A_3M,332500,1,0.393,SNK_DIVERGENCE_LOW,REVIEW_SNK_THIN,,REVIEW_REPLACE,
CRD_D5BD1DC91C304D4CBBCD,무쇠잎새 ex,RR,016/187,427215,369,60090,22171,0.006,0.017,2.71,162.85,60.08,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D5CA1113067244059C35,알로라 나시 V,RR,005/071,137056,730,60296,,0.012,,,82.6,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D6012E58494D4846B6FB,기라티나 V,RR,110/172,103067,1214,63700,15424,0.019,0.079,4.13,52.47,12.71,A_1M,9500,2,0.128,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,Y
CRD_D602385974EB459BA404,후딘 ex,SSR,326/190,164703,2566,83475,21299,0.031,0.12,3.919,32.53,8.3,A_3M,9500,1,0.27,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,Y
CRD_D602C3182737420E823B,볼트로스,SR,054/053,108828,33787,395405,84540,0.085,0.4,4.677,11.7,2.5,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D65357D1999445768C17,맨돌핀,S,228/190,,1982,26066,15046,0.076,0.132,1.732,13.15,7.59,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D65DE41A73AB4B91B33B,뜨아거,S,215/190,,2720,92902,28975,0.029,0.094,3.206,34.16,10.65,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D67FF6D515B941C0B69E,쏘겨모,S,283/190,,2105,27474,,0.077,,,13.05,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D7065DC67F244D799293,테라파고스 ex,RR,136/187,427232,446,34326,9572,0.013,0.047,3.586,76.96,21.46,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D70F5446D2974DDC8EB0,펄스멍 V,RR,155/414,141331,553,29648,,0.019,,,53.61,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D7410D338CA64CF1BEC4,모토마,AR,074/062,139883,4041,57583,11738,0.07,0.344,4.906,14.25,2.9,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D74B2BB02D9740569EEB,노고고치 ex,RR,575/742,495162,323,76451,,0.004,,,236.69,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D7574728F6AB49FEBD4E,님피아 VMAX,HR,092/069,96620,46048,131958,76597,0.349,0.601,1.723,2.87,1.66,A_3M,97366,5,0.473,SNK_DIVERGENCE_LOW,REPLACE_WITH_SNK_A,,STRONG_REPLACE,
CRD_D773344F12828473CD06,,,,,2904,49754,16385,0.058,0.177,3.037,17.13,5.64,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D77DDA36A4604E1A840A,마쿠와,SR,086/069,112527,1168,52629,6865,0.022,0.17,7.666,45.06,5.88,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D7976C3F939248F7A2C3,네리네,SR,188/187,471670,1736,79020,28317,0.022,0.061,2.791,45.52,16.31,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D7B60917E9F749A78D85,피카츄&제크로무 GX,RR,041/173,396023,43651,449860,168133,0.097,0.26,2.676,10.31,3.85,A_1M,112100,41,0.389,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,REPLACE_WITH_SNK_A,,STRONG_REPLACE,
CRD_D7B9B3BCB4264919B5BC,투희,SR,166/086,608603,12077,68459,20144,0.176,0.6,3.398,5.67,1.67,A_1M,28016,10,0.431,SNK_DIVERGENCE_LOW,REPLACE_WITH_SNK_A,,STRONG_REPLACE,
CRD_D7F007D1EFC04DE9A1AF,뮤츠 EX,PR,,413376,76824,270855,53366,0.284,1.44,5.075,3.53,0.69,A_1M,47500,1,1.617,RAW_OVER_PSA9,REVIEW_SNK_THIN,,KEEP,
CRD_D7F264F5E2C34408ADC5,멜메탈 GX,SM-P,1 84 /SM-P,407422,1536,71424,,0.022,,,46.5,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D80851B52D9A43F59EF6,갸라도스 ex,RR,014/078,110729,1245,70564,18364,0.018,0.068,3.843,56.68,14.75,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D827A662E6E744C3B693,무우마,AR,202/193,730941,3127,60708,21212,0.052,0.147,2.862,19.41,6.78,A_1M,9500,2,0.329,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,Y
CRD_D82F080A60144D05A9D5,이야후 ex,SR,080/064,284956,2182,51104,,0.043,,,23.42,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D844EA6139A443209168,누니머기,S,232/190,,4333,48271,,0.09,,,11.14,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D86A3315CB974B96A9E6,귀뚤톡크 V,RR,014/414,140983,599,23700,,0.025,,,39.57,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D88B69F2CCFC4DF587DC,샤로다 V,CSR,084/068,95123,68327,144757,34419,0.472,1.985,4.206,2.12,0.5,A_3M,44175,4,1.547,RAW_OVER_PSA9,REVIEW_SNK_THIN,,KEEP,
CRD_D89AE69557754704BE5B,로켓단의 람다,SR,119/098,568321,12092,77639,9908,0.156,1.22,7.836,6.42,0.82,A_1M,33250,4,0.364,RAW_OVER_PSA9;SNK_DIVERGENCE_LOW,REVIEW_SNK_THIN,,REVIEW_REPLACE,
CRD_D89C085C68AB427DB734,보만다 GX,RR,045/066,391778,8804,103170,,0.085,,,11.72,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D8C1902727604BB699E2,팬텀&따라큐 GX,SR,102/095,149334,383352,1144437,315464,0.335,1.215,3.628,2.99,0.82,A_1M,427500,5,0.897,RAW_OVER_PSA9,REPLACE_WITH_SNK_A,,KEEP,
CRD_D8CA3FC24E11442D97E0,빠모,AR,340/190,162093,5193,64188,,0.081,,,12.36,,A_3M,30875,2,0.168,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_D8DEBF9FF3D14AEDADAA,스트린더 V,SSR,314/190,144775,3273,41899,20881,0.078,0.157,2.007,12.8,6.38,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D91DE05A19D749D59779,모르페코,S,243/190,,7375,121590,24414,0.061,0.302,4.98,16.49,3.31,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D92373A46C9C4F6FA162,페로코체&매시붕 GX,RR,001/054,393243,5577,84325,29006,0.066,0.192,2.907,15.12,5.2,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D95254F3729941B9B6A6,루가루암 GX,RR,027/050,336262,5347,137597,,0.039,,,25.73,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D956254FB2F5419D85EE,규토리장인,SR,074/066,105350,42945,119707,21406,0.359,2.006,5.592,2.79,0.5,NONE,,0,,RAW_OVER_PSA9,KEEP_SCRYDEX,,KEEP,
CRD_D96E0DB78D214574BD54,로즈레이드,CHR,068/067,126679,3242,39333,21204,0.082,0.153,1.855,12.13,6.54,A_3M,9500,1,0.341,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,REVIEW_SNK_THIN,,REVIEW_REPLACE,Y
CRD_D970AD67FDC84F989B91,찌리비,S,250/190,,1383,184537,16380,0.007,0.084,11.266,133.43,11.84,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_D97F8DEBE01544ABAA7E,코라이돈 ex,SAR,103/078,110953,53024,140801,37155,0.377,1.427,3.79,2.66,0.7,A_1M,104500,5,0.507,RAW_OVER_PSA9,REPLACE_WITH_SNK_A,,KEEP,
CRD_D9C0CF682CE44A96BED2,네오라이트 V,SAR,216/172,103072,27641,92209,33447,0.3,0.826,2.757,3.34,1.21,A_1M,13775,13,2.007,SNK_DIVERGENCE_HIGH,REPLACE_WITH_SNK_A,,STRONG_REPLACE,
CRD_DA8736447EB24766A712,갑주무사 ex,SR,081/066,152783,2028,37507,,0.054,,,18.49,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DAA35F1AF62C4F308C37,브리두라스 ex,RR,122/193,730165,307,26792,,0.011,,,87.27,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DAA647C583CD4B3182C5,독개굴 EX,RR,036/080,380708,3841,66956,9923,0.057,0.387,6.748,17.43,2.58,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DAA6AB20B9FA4E75BA0C,썬더 ex,SR,194/165,128110,7498,77939,39189,0.096,0.191,1.989,10.39,5.23,A_1M,14250,6,0.526,RAW_STALE_LOW,REPLACE_WITH_SNK_A,,LADDER_INFO_ONLY,
CRD_DAF9334F2EBE4F959019,그란돈 EX,RR,039/070,381577,21203,155471,11468,0.136,1.849,13.557,7.33,0.54,NONE,,0,,RAW_OVER_PSA9,KEEP_SCRYDEX,,KEEP,
CRD_DAFD8B92B8CF427FB7FE,팔데아 켄타로스,S,212/190,,1859,22217,8134,0.084,0.229,2.731,11.95,4.38,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DB00069D3B2C4916B373,켄타로스 GX,SR,064/060,388923,10755,143902,15297,0.075,0.703,9.407,13.38,1.42,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DB0269F2CFB9449490D3,니로우,S,288/190,,1982,23722,,0.084,,,11.97,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DB3058C2ACCB4A9498BD,빠르모트,S,249/190,,2197,67976,,0.032,,,30.94,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DB44D404633141DBBC80,두더류,AR,130/086,608500,4302,57751,21406,0.074,0.201,2.698,13.42,4.98,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DB63CA7CA3E74E61A7ED,보만다 V,RR,080/100,145223,2105,39704,53326,0.053,0.039,0.745,18.86,25.33,NONE,,0,,GRADED_INVERSION;RAW_STALE_LOW,KEEP_SCRYDEX,,KEEP,
CRD_DB67FF4AD9D943BF9366,라티오스(프리즘스타),PR,067/096,334393,12753,339021,33016,0.038,0.386,10.268,26.58,2.59,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DB83835D9CEC4025A0CC,루가루암 VMAX,RRR,025/067,141480,2274,62690,,0.036,,,27.57,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DB83FAE5579D41C28206,자포코일 ex,RR,028/078,108331,538,23133,,0.023,,,43.0,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DB8B895CEE0C4F1D99AB,고래왕 EX,SR,071/070,381872,38397,593093,48929,0.065,0.785,12.122,15.45,1.27,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DBA4E957DBAD4886B117,세이지,SR,091/071,186452,1337,34632,3058,0.039,0.437,11.325,25.9,2.29,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DBB7B7B124384146B708,루카리오 GX,SSR,224/150,112788,107477,292196,74662,0.368,1.44,3.914,2.72,0.69,A_3M,142490,3,0.754,RAW_OVER_PSA9,REVIEW_SNK_THIN,,KEEP,
CRD_DBCCC554027A4F239EE1,눈여아 ex,SR,075/062,140299,3472,32476,21406,0.107,0.162,1.517,9.35,6.17,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DBCFA7ECE36342E69356,리자몽 EX,PR,,182581,26120,1162890,167418,0.022,0.156,6.946,44.52,6.41,A_1M,416100,9,0.063,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_DBD0BA8810234F79AE76,메가입치트 ex,RR,046/063,646403,607,45809,15275,0.013,0.04,2.999,75.47,25.16,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DBF5F6102B314663AA38,루기아 VSTAR,RRR,080/098,100555,4440,117442,45813,0.038,0.097,2.564,26.45,10.32,A_1M,10450,13,0.425,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,REPLACE_WITH_SNK_A,,STRONG_REPLACE,
CRD_DBF770636571450E9F41,쫀도기,S,266/190,,2320,54219,15810,0.043,0.147,3.429,23.37,6.81,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DC0D44D9E66D45FA907B,가라르 날쌩마 V,RR,163/414,141758,1798,97276,46128,0.018,0.039,2.109,54.1,25.66,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DC1576AAD82E4D478E9D,푸린,S,306/190,,5347,51314,40840,0.104,0.131,1.256,9.6,7.64,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DC3CA236843E44299775,루주라 ex,RR,124/165,128001,661,62567,51466,0.011,0.013,1.216,94.66,77.86,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DC46034507A149F9A1E5,레쿠쟈 V,SR,076/067,91167,609691,3075002,800763,0.198,0.761,3.84,5.04,1.31,A_1M,1567500,15,0.389,SNK_DIVERGENCE_LOW,REPLACE_WITH_SNK_A,,STRONG_REPLACE,
CRD_DC67C08A742F4CD7BB2D,사다이사 VMAX,RRR,044/070,141773,1245,26660,,0.047,,,21.41,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_DC74E397CD2F48098A04,갸라도스 EX,SR,081/080,91498,30730,525799,243099,0.058,0.126,2.163,17.11,7.91,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
