snkrdunk_product_number,set_norm,number,rarity,snkrdunk_title,used_listing_count,snkrdunk_apparel_id,snkrdunk_image_url,falsematch_our_card_id,falsematch_our_name,falsematch_score,action
pkmn-tcg-XY-P-DD711SCP14-013,XYPDD711SCP14,13,,デデンネ P [XY-P 013](プロモーションカード「破壊の繭ディアンシー セブンイレブン限定サマーキャンペーン 2014」),1,411664,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314546-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-MGC-CP-013,XYPMGCCP,13,,デデンネ P [XY-P 013](プロモーションカード「リザードンメガバトル 開催記念キャンペーン」),1,411665,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314547-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-XY1-009,XYPXY1,9,,オンバーン P [XY-P 009](拡張パック「コレクションX コレクションY BOX購入キャンペーン」),1,411658,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314540-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-X30-Y-015,XYPX30Y,15,,ヤンチャム P [XY-P 015](構築済みデッキ「イベルタルデッキ30」),1,411669,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314551-yu.webp,CRD_78E696D892A1480CB471,에몽가 EX,0.6803,ADD_CANDIDATE
pkmn-tcg-XY-P-MGRBT-035,XYPMGRBT,35,,フォッコ P :ミラー [XY-P 035](メガパック「リザードンメガバトル」),1,411690,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314572-yu.webp,CRD_1549CC7E9EFC44D08FD4,리피아,0.7334,ADD_CANDIDATE
pkmn-tcg-XY-P-MGL-BOX-038,XYPMGLBOX,38,,ルチャブルEX P [XY-P 038](プロモーションカード「メガルカリオBOX 闘 購入特典」),1,411695,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314577-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-SVPPC-073,XYPSVPPC,73,,ゲッコウガ P [XY-P 073](プロモーションカード「夏休みプレゼントキャンペーン」),1,411730,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314617-yu.webp,CRD_906A3DF2C7B04997AE4D,개굴닌자 EX,0.6574,ADD_CANDIDATE
pkmn-tcg-XY-P-PKMNP-106,XYPPKMNP,106,,ニャース P [XY-P 106](プロモーションカード「ポケモンパン」),1,411751,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314650-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-SPMMEX-103,XYPSPMMEX,103,,アチャモ P [XY-P 103](スペシャルパック「銀のMメタグロスEX」),1,411748,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314647-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-XYPCP3-087,XYPXYPCP3,87,,ハピナス P [XY-P 087](プロモカードパック「第3弾」),1,411740,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314631-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-XYPCP5-133,XYPXYPCP5,133,,ガチゴラスEX P [XY-P 133](プロモカードパック「第5弾」),1,411777,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314677-yu.webp,CRD_669F982DB44549EFB5E2,견고라스 EX,0.7105,ADD_CANDIDATE
pkmn-tcg-XY-P-XYPCP4-113,XYPXYPCP4,113,,サイドン P [XY-P 113](プロモカードパック「第4弾」),1,411758,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314657-yu.webp,CRD_9CD978A793F04EEBB0F9,거북왕 EX,0.6575,ADD_CANDIDATE
pkmn-tcg-XY-P-CP1a-119,XYPCP1A,119,,アクア団のしたっぱ P [XY-P 119](コンセプトパック「マグマ団VSアクア団 ダブルクライシス 購入キャンペーン」),1,411764,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314663-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-CRCR1-15-5-124,XYPCRCR1155,124,,ボーマンダ P [XY-P 124](プロモーションカード「月刊コロコロイチバン！ 2015年5月号付録」),1,411768,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314668-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-CRCR1-15-8-147,XYPCRCR1158,147,,ヤミラミ P [XY-P 147](プロモーションカード「月刊コロコロイチバン！ 2015年8月号付録」),1,411789,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314691-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-FUPA-144,XYPFUPA,144,,グラードン P [XY-P 144](プロモーションカード「映画公開記念 フーパのおでまし～！キャンペーン」),1,411786,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314688-yu.webp,CRD_43945060F9E847A0AE3F,그란돈 EX,0.6618,ADD_CANDIDATE
pkmn-tcg-XY-P-711SCP15-152,XYP711SCP15,152,,カイオーガEX P [XY-P 152](プロモーションカード「セブンイレブン限定 サマーキャンペーン2015」),1,411793,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314697-yu.webp,CRD_5F5654DF27524F1385D6,가이오가 ex,0.7886,ADD_CANDIDATE
pkmn-tcg-XY-P-MGMDBBOX-163,XYPMGMDBBOX,163,,ジュカインEX P [XY-P 163](プロモーションカード「メガマスターデッキビルドBOX 対戦会 参加賞」),1,411801,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314708-yu.webp,CRD_38C95B5BCA84434CADBB,나무킹 EX,0.897,ADD_CANDIDATE
pkmn-tcg-XY-P-SGK-SP-162,XYPSGKSP,162,,チルタリス P [XY-P 162](プロモーションカード「小学館のポケモンBOOKフェア スペシャルカード」),1,411800,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314707-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-XYPCP6-170,XYPXYPCP6,170,,ゴース P [XY-P 170](プロモカードパック「第6弾」),1,411807,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314715-yu.webp,CRD_C4387FFC5CCB4AF9A390,또가스,0.6626,ADD_CANDIDATE
pkmn-tcg-XY-P-PKC-CP-161,XYPPKCCP,161,,レシラム P [XY-P 161](プロモーションカード「ポケモンセンター キャンペーン」),1,411799,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314706-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-MV-FP-PKC-157,XYPMVFPPKC,157,,フーパ P [XY-P 157](プロモーションカード「映画公開記念スペシャルパック フーパ セブン&アイ・ポケモンセンター限定」),1,411796,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314702-yu.webp,CRD_15FD761C7E9D47358044,기로치 ex,0.6577,ADD_CANDIDATE
pkmn-tcg-SM-P-013-014,SMP013,14,,スカル団ごっこピカチュウ & 団員ごっこピカチュウ P [SM-P 013 014](スペシャルBOX「団員ごっこピカチュウ」) 未開封パック,1,411991,https://cdn.snkrdunk.com/upload_bg_removed/20241009013008-0.webp,CRD_20E1890D79D254945C3E00F70560A986,스카루단 고꼬 피카츄,0.7789,ADD_CANDIDATE
pkmn-tcg-XY-P-BF15-OKC-EOV-175,XYPBF15OKCEOV,175,,ピカチュウ P [XY-P 175](プロモーションカード「バトルフェスタ2015 オリジナルキラカードイベントオーガナイザー版」),1,413361,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314721-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-MA-MM-LB-182,XYPMAMMLB,182,,プテラEX P [XY-P 182](ダブルメガBREAKセット「メガプテラEX+メガクチートEX+レントラーBREAK」),1,413368,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314728-yu.webp,CRD_F7266F095112499DA31C,프테라 EX,0.7941,ADD_CANDIDATE
pkmn-tcg-XY-P-CRCR1-16-2-205,XYPCRCR1162,205,,スイクン P [XY-P 205](プロモーションカード「月刊コロコロイチバン！ 2016年2月号付録」),1,413388,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314751-yu.webp,CRD_49B4C54D818A4CF7BA81,M리자몽 EX,0.7382,ADD_CANDIDATE
pkmn-tcg-XY-P-BM-BP-245,XYPBMBP,245,,ガブリアスEX P [XY-P 245](プロモーションカード「カメックスメガバトル 参加者」),1,413438,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314791-yu.webp,CRD_D43499400639421BA34A,한카리아스 EX,0.7417,ADD_CANDIDATE
pkmn-tcg-XY-P-SS-HL-228,XYPSSHL,228,,ルギア P [XY-P 228](スペシャルセット「ホウオウ+ルギア」),1,413426,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314774-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-BF15-PP-OC-02,XYPBF15PPOC,2,,エンペルトBREAK P [XY-P](プロモーションカード「バトルフェスタ2015 プレイポイント オリジナルカード」),1,413478,https://cdn.snkrdunk.com/upload_bg_removed/20241013012318-0.webp,CRD_BF6C559F974242FA94CE,엠페르트 BREAK,0.8078,ADD_CANDIDATE
pkmn-tcg-XY-P-SJCP-VolEX-268,XYPSJCPVOLEX,268,,マギアナ P [XY-P 268](スペシャルジャンボカードパック「ボルケニオンEX」),1,413451,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314810-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-PCPC-229,XYPPCPC,229,,フーディンソウルリンク P [XY-P 229](プロモーションカード「ポケモンセンター 購入キャンペーン」),1,413427,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314775-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-PCGP-09,XYPPCGP,9,,基本フェアリーエネルギー P [XY-P](プロモーションカード「ポケモンカードジム 景品」),1,413541,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314968-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-XYPCP8-287,XYPXYPCP8,287,,バンギラス P [XY-P 287](プロモーションカードパック「第8弾」),1,413546,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314975-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-XYPCP8-284,XYPXYPCP8,284,,ギラティナ P [XY-P 284](プロモーションカードパック「第8弾」),1,413543,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314972-yu.webp,CRD_8EA74EA746054746A291,기라티나,0.6743,ADD_CANDIDATE
pkmn-tcg-XY-P-GGB-TW-05,XYPGGBTW,5,,ジムバッジ P :ミラー [XY-P](プロモーションカード「ジムバッジゲットバトル 上位入賞」),1,413565,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315014-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-GGB-PP-01,XYPGGBPP,1,,ジムバッジ P [XY-P](プロモーションカード「ジムバッジゲットバトル 参加賞」),1,413553,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315002-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-GGB-TW-01,XYPGGBTW,1,,ジムバッジ P :ミラー [XY-P](プロモーションカード「ジムバッジゲットバトル 上位入賞」),1,413561,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315010-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-XY-P-GGB-TW-08,XYPGGBTW,8,,ジムバッジ P :ミラー [XY-P](プロモーションカード「ジムバッジゲットバトル 上位入賞」),1,413568,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315017-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0004-020,BWP0004,20,,ミジュマル P [BW-P 020(プロモーションカード「ユニクロポケモンカードゲーム」),1,415394,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314302-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0006-032,BWP0006,32,,ゾロア P [BW-P 032](プロモーションカード「はじめて大会クイズラリー」),1,415399,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314314-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0004-019,BWP0004,19,,ポカブ P [BW-P 019](プロモーションカード「ユニクロポケモンカードゲーム」),1,415393,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314301-yu.webp,CRD_7EBB72125E6E436B8589,피카츄,0.6349,ADD_CANDIDATE
pkmn-tcg-BW-P-0017-053,BWP0017,53,,ツンベアー [BW-P 053](プロモーションカード「レッドコレクション発売記念」),1,415416,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314335-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0032-117,BWP0032,117,,ドレディア P [BW-P 117/BW-P](スペシャルキャンペーンパック「ゾロアーク」),1,415474,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314399-yu.webp,CRD_83BAA925FA8D48C4ABFE,플라제스 BREAK,0.6826,ADD_CANDIDATE
pkmn-tcg-BW-P-0040-148,BWP0040,148,,チルタリス P [BW-P 148/BW-P](プロモーションカード「サザンドラ・ガブリアスカップ 参加プレゼント」),1,415500,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314429-yu.webp,CRD_124BBBE760F0468C96D7,파비코리,0.6362,ADD_CANDIDATE
pkmn-tcg-BW-P-0041-150,BWP0041,150,,キュレム P [BW-P 150/BW-P](プロモーションカード「バトルカーニバル2012スプリング 参加賞」),1,415502,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314431-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0044-154,BWP0044,154,,ビリジオン P [BW-P 154/BW-P](スペシャルキャンペーンパック「キュレム セブンイレブン・ポケモンセンターver.」),1,415505,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314435-yu.webp,CRD_C7804ACB352A4684AF39,비리디온 EX,0.665,ADD_CANDIDATE
pkmn-tcg-BW-P-0042-152,BWP0042,152,,ライチュウ P [BW-P 152/BW-P](プロモーションカード「ポケモンカードゲーム教室 参加賞」),1,415504,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314433-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0102-165,BWP0102,165,,ヒトカゲ P [BW-P 165/BW-P](プロモーションカードパック「ジム☆チャレンジ 2012年9月」),1,415514,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314446-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0054-180,BWP0054,180,,N P [BW-P 180/BW-P](プロモーションカード「プラズマゲイル 発売記念キャンペーン」),1,415528,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314461-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0019-069,BWP0019,69,,チラチーノ P [BW-P 069](プロモーションカード「ポケモンキッズスペシャル」),1,415431,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314351-yu.webp,CRD_822A7803FD9A4D9495AC,치라치노,0.6329,ADD_CANDIDATE
pkmn-tcg-BW-P-0021-077,BWP0021,77,,ミジュマル P [BW-P 077](プロモーションカード「ポケモンカードゲームBW ワークブック特典」),1,415439,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314359-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0059-193,BWP0059,193,,タツベイ P [BW-P 193/BW-P](プロモーションカード「Vジャンプ 2013年1月特大号 付録」),1,415532,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314474-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0062-198,BWP0062,198,,ジャローダ P [BW-P 198/BW-P](プロモーションカード「ラセンフォース・ライデンナックル キャンペーンパック」),1,415537,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314479-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0066-209,BWP0066,209,,ゲノセクト P [BW-P 209/BW-P](プロモーションカード「月刊コロコロコミック 2013年4月号 付録」),1,415543,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314485-yu.webp,CRD_29545D8447D54F8F9E57,게노세크트 EX플라스마단,0.693,ADD_CANDIDATE
pkmn-tcg-BW-P-0104-215,BWP0104,215,,カトレア P [BW-P 215/BW-P](プロモーションカードパック「ジム☆チャレンジ 2013年4月」),1,415549,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314491-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0028-112,BWP0028,112,,ランドロス P [BW-P 112/BW-P](バトルギフトセット「ボルトロスVSトルネロス 封入カード」),1,415469,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314394-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0077-234,BWP0077,234,,ビクティニ P [BW-P 234/BW-P](プロモーションカード「ミュウツーVSゲノセクト 」),1,415566,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314510-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0028-109,BWP0028,109,,ビクティニ P [BW-P 109/BW-P](バトルギフトセット「ボルトロスVSトルネロス 封入カード」),1,415466,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314391-yu.webp,CRD_185DE08656684E7AA355,비크티니,0.6922,ADD_CANDIDATE
pkmn-tcg-BW-P-0026-107,BWP0026,107,,バトルシティ P [BW-P 107/BW-P](プロモーションカード「月刊コロコロコミック11年10月号 付録」),1,415465,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314389-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0031-116,BWP0031,116,,ゾロア P [BW-P 116/BW-P](プロモーションカード「ダークラッシュキャンペーンパック セブンイレブンオリジナル」),1,415473,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314398-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0087-204,BWP0087,204,,ニャース P [BW-P 204](プロモーションカード「ポケモンパン プチメロン・プチカレー」),1,415576,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7327192-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BW-P-0053-236,BWP0053,236,,エモンガ P [BW-P 236/BW-P](プロモーションカード「ポケモンカードゲーム購入者プレゼントキャンペーン ポケモンセンター限定ver.」),1,415568,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7314512-of.webp,CRD_AAFE59E917F54C8FB509,에몽가 EX,0.7465,ADD_CANDIDATE
pkmn-tcg-DP3-P-0003,DP3P,3,,パルキアLV.X [DP3](構築スタンダードデッキ「パルキアLV.X」),1,433212,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7311723-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-PLAY6-011,PLAY6,11,,サンダーex [ADV-P 011/PLAY](プロモーションカード「第2期 プレイヤーズキットカード・第2期プレイヤーズ継続キットカード」),1,440465,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7315047-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-Dpt-E-P-002,DPTEP,2,,ポッチャマ :1ED [Dpt 002/013](ダイヤモンドパールプラチナ「エントリーパック パルキアデッキ」),1,450815,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7313497-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-Dpt-E-P-001,DPTEP,1,,ラプラス :1ED [Dpt 001/013](ダイヤモンドパールプラチナ「エントリーパック パルキアデッキ」),1,450813,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7313495-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-Pt-GB-P-005,PTGBP,5,,ポッチャマ [Pt 005/015](ギフトボックス「ポッチャマデッキ」),1,451076,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7313564-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-CRCR-01-08-003,CRCR0108,3,,R団のニューラ P [e-P 003](プロモーションカード「月刊コロコロコミック 2001年 8月号」),1,452540,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7304062-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-PCGT-B12-002,PCGTB12,2,,R団のハッサム P [e-P 002](プロモーションカード「ポケモンカードトレーナーズVol.12」),1,452539,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7304061-yu.webp,CRD_413D5C01202A4AA1B435,핫삼,0.6692,ADD_CANDIDATE
pkmn-tcg-ST-TG-016,STTG,16,,オーダイル P [e-P 016](プロモーションカード「スタータートリプルゲットキャンペーン 赤緑コース 賞品」),1,452549,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7304074-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-BR-SM2002-040,BRSM2002,40,,ブーストエネルギー P [e-P 040](プロモーションカード「バトルロード サマー2002」),1,452580,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7304105-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-JR2002-043,JR2002,43,,エンテイ P [e-P 043](プロモーションカード「JR ポケモンハッピーアドベンチャーラリー2002 オリジナルカード」),1,452583,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7304108-yu.webp,CRD_7E54538560A84C058CD1,이벨타르,0.6901,ADD_CANDIDATE
pkmn-tcg-CRCR-03-05-013,CRCR0305,13,,アーマルドex P [ADV-P 013](プロモーションカード「月刊コロコロコミック 2003年 5月号」),1,452598,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7305219-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-SI-PF-025,SIPF,25,,ジラーチ P [ADV-P 025](プロモーションカード「セブン-イレブン ポケモンフェア」),1,452609,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7305231-na.webp,CRD_5EE6DC9AFBE242028F0F,지라치 EX,0.8367,ADD_CANDIDATE
pkmn-tcg-SI-PF-021,SIPF,21,,ルンパッパ P [ADV-P 021](プロモーションカード「セブン-イレブン ポケモンフェア」),1,452606,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7305227-yu.webp,,,,ADD_CANDIDATE
pkmn-tcg-SI-PF-019,SIPF,19,,ミズゴロウ P [ADV-P 019](プロモーションカード「セブン-イレブン ポケモンフェア」),1,452604,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-7305225-yu.webp,,,,ADD_CANDIDATE
