card_id,name,rarity,num,jp_ref,en_ref,selected_source,ko_current,selected_raw_krw,coef_current,en_raw,jp_raw,snk_raw,snk_n,jp_p10,jp_p9,snk_p10,snk_p9,scry_ladder,snk_ladder,pricing_mode,jp_coef,jp_coef_scope,ko_via_jp,ko_via_snk,mult_jp,mult_snk,selection_bug_raw,underpriced_by_jp,underpriced_by_snk,coef_missing,actionable,category
CRD_2BD642F0ABE84DA8BDCF,테라파고스 ex,UR,133/102,sv7_ja-133,sv7-173,JP,4345,9956,0.436400,18330,9956,17100,1,62335,19990,71250,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.491811,RARITY,4896,8410,1.1,1.9,False,True,True,False,True,UNDERPRICED
CRD_66116DF43BE7463F97E7,아로마 아가씨,HR,096/069,swsh6a_ja-96,swsh7-221,JP,4271,9880,0.432300,9436,9880,19000,1,78360,19375,88521,28500,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.432255,RARITY,4271,8213,1.0,1.9,False,False,True,False,True,UNDERPRICED
CRD_75F716B7F446495680CA,기라티나 V,SR,110/100,swsh11_ja-110,swsh11-185,JP,10753,27319,0.393600,29285,27319,52725,14,140803,69695,190000,46550,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,10617,20490,1.0,1.9,False,False,True,False,True,UNDERPRICED
CRD_8157AABF97274614824E,모란,SAR,352/190,sv4a_ja-354,sv4pt5-239,JP,6862,20589,0.333300,28041,20589,35302,5,92834,29608,186608,49400,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.376892,RARITY,7760,13305,1.1,1.9,False,True,True,False,True,UNDERPRICED
CRD_99A5A2C5F74143BABC24,코라이돈 ex,UR,106/078,sv1s_ja-106,sv1-254,JP,6055,13874,0.436400,10262,13874,23750,1,47001,22064,118750,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.491811,RARITY,6823,11681,1.1,1.9,False,True,True,False,True,UNDERPRICED
CRD_99F4E975DD944ADE96D9,다태우지네 V,SR,072/070,swsh2a_ja-72,swsh3-179,EN,1550,2627,0.590000,2615,7636,0,0,0,0,0,0,RAW,,COEF,0.388629,RARITY,2968,,1.9,,True,True,False,False,True,UNDERPRICED
CRD_AC4EB0CDE09A4473820C,삼삼드래 ex,SAR,133/106,sv8_ja-133,sv8-240,JP,14979,44942,0.333300,65915,44942,76000,3,101131,60860,126740,74100,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.376892,RARITY,16938,28644,1.1,1.9,False,True,True,False,True,UNDERPRICED
CRD_C1ED974D21D945F6AE35,아쿠아단의 가이오가 EX,RR,006/034,cp1_ja-6,dc1-6,JP,172053,427141,0.402800,757930,427141,1425000,2,3745370,1781871,3781000,1311000,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.228936,RARITY,97788,326234,0.6,1.9,False,False,True,False,True,UNDERPRICED
CRD_D57859CD4BA84DEEBC5A,루카리오 VSTAR,SAR,226/172,swsh12a_ja-226,swshp-SWSH291,JP,9341,28025,0.333300,24111,28025,46550,51,198943,45664,193952,61750,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.376892,RARITY,10562,17544,1.1,1.9,False,True,True,False,True,UNDERPRICED
CRD_DBD66A8B209F456490D9,블래키 VMAX,HR,094/069,swsh6a_ja-94,swsh7-214,JP,28488,65900,0.432300,117172,65900,123490,12,300336,44005,345278,127300,PSA10 > RAW > PSA9,PSA10 > PSA9 > RAW,COEF,0.432255,RARITY,28486,53379,1.0,1.9,False,False,True,False,True,UNDERPRICED
CRD_E942132314EF46888CF0,프리져 GX,RR,014/066,sm6b_ja-14,sm7-31,JP,2909,7221,0.402800,14009,7221,23560,1,79528,43006,130578,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.228936,RARITY,1653,5394,0.6,1.9,False,False,True,False,True,UNDERPRICED
CRD_F21447D57D74494F983B,순무,SR,077/070,swsh2a_ja-77,swsh3-186,EN,1855,2074,0.894500,2065,9210,0,0,0,0,0,0,RAW,,COEF,0.388629,RARITY,3579,,1.9,,True,True,False,False,True,UNDERPRICED
CRD_F2780FF8888D4EC99BCC,메가캥카 ex,SR,080/063,m1s_ja-80,me1-164,JP,1990,5055,0.393600,7723,5055,9500,1,45802,25690,69350,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,1965,3692,1.0,1.9,False,False,True,False,True,UNDERPRICED
CRD_F70C1790FD9042749050,크리만,CHR,209/184,swsh8b_ja-209,swsh12tg-TG09,JP,5545,5946,0.932500,6454,5946,9500,1,54007,39441,66966,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,1.12,RARITY,6660,10640,1.2,1.9,False,True,True,False,True,UNDERPRICED
CRD_047131CE3AB3482C8F7F,굽이치는물결 ex,UR,235/187,sv8a_ja-235,sv8pt5-178,JP,2635,6038,0.436400,10293,6038,9500,1,56435,34156,90250,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.491811,RARITY,2970,4672,1.1,1.8,False,True,True,False,True,UNDERPRICED
CRD_0FFC051368D048A489A8,타로,SAR,132/102,sv7_ja-131,sv7-172,JP,11241,33726,0.333300,35600,33726,52250,10,148439,33925,242392,53200,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.376892,RARITY,12711,19693,1.1,1.8,False,True,True,False,True,UNDERPRICED
CRD_14D2B39ACE854972906D,가라르 산호르곤 V,SR,103/100,swsh3_ja-103,swsh35-71,EN,1432,2428,0.590000,2416,6530,0,0,67405,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,2538,,1.8,,True,True,False,False,True,UNDERPRICED
CRD_1D86DD36D9564C309BE6,리자몽 ex,SR,125/108,sv3_ja-125,sv3-215,JP,10245,26028,0.393600,35692,26028,47728,30,210021,29562,179075,104490,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,10115,18548,1.0,1.8,False,False,True,False,True,UNDERPRICED
CRD_1EAFC9958EE848E3BAA6,히스이 드레디어 V,SR,068/067,swsh10d_ja-68,swsh10-162,EN,2620,4440,0.590000,4420,12215,0,0,38458,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,4747,,1.8,,True,True,False,False,True,UNDERPRICED
CRD_364F4FE8048A4DC09AA0,흑마 버드렉스 V,SR,076/070,swsh6k_ja-76,swsh6-172,JP,15101,38366,0.393600,41485,38366,71250,2,86258,30730,117800,0,PSA10 > RAW > PSA9,PSA10 > RAW,COEF,0.388629,RARITY,14910,27690,1.0,1.8,False,False,True,False,True,UNDERPRICED
CRD_572C9B22477A47FB9AEB,금랑,SR,077/067,swsh7d_ja-77,swsh7-202,EN,9882,11047,0.894500,11047,22940,45600,1,55298,13828,66006,0,PSA10 > RAW > PSA9,PSA10 > RAW,COEF,0.388629,RARITY,8915,17721,0.9,1.8,True,False,True,False,True,UNDERPRICED
CRD_695A1C7D2A614268A739,리자몽 VSTAR,HR,118/100,swsh9_ja-118,swsh9-174,JP,34041,78745,0.432300,124900,78745,142490,9,253043,88885,365427,121600,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.432255,RARITY,34038,61592,1.0,1.8,False,False,True,False,True,UNDERPRICED
CRD_79FBECF1B0704D588D61,제르네아스,AR,089/083,m4_ja-89,NO_EN,JP,5441,11570,0.470300,0,11570,18050,14,374133,99856,0,0,PSA10 > PSA9 > RAW,RAW,COEF,0.535789,RARITY,6199,9671,1.1,1.8,False,True,True,False,True,UNDERPRICED
CRD_8F6DB567A7EF4D5F9742,제크로무 ex,BWR,174/086,sv11b_ja-174,zsv10pt5-172,JP,140447,430844,0.325980,845863,430844,760000,34,1024924,609952,1083000,569990,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.32598,CARD,140447,247745,1.0,1.8,False,False,True,False,True,UNDERPRICED
CRD_92EC2C1ED4F04945A412,야청,SR,110/100,swsh4_ja-111,swsh4-183,EN,14142,15810,0.894500,15810,67175,0,0,132767,57987,129666,0,PSA10 > RAW > PSA9,PSA10,COEF,0.388629,RARITY,26106,,1.8,,True,True,False,False,True,UNDERPRICED
CRD_936083589DA54381B714,뮤츠 VSTAR,HR,084/071,swsh10b_ja-84,pgo-79,JP,20531,47493,0.432300,85536,47493,84550,27,256838,41331,336775,99750,PSA10 > RAW > PSA9,PSA10 > PSA9 > RAW,COEF,0.432255,RARITY,20529,36547,1.0,1.8,False,False,True,False,True,UNDERPRICED
CRD_93BA1B52B6B14CF0AEDA,비크티니 V,SR,072/070,swsh5r_ja-72,swsh5-144,JP,6162,15657,0.393600,18754,15657,28490,3,92803,12276,156750,0,PSA10 > RAW > PSA9,PSA10 > RAW,COEF,0.388629,RARITY,6085,11072,1.0,1.8,False,False,True,False,True,UNDERPRICED
CRD_A0D58142340C4202B5FD,미모사,SR,098/078,sv1v_ja-100,sv1-238,EN,5258,8912,0.590000,8870,19897,23750,9,98396,16333,123500,33250,PSA10 > RAW > PSA9,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,7733,9230,1.5,1.8,True,True,True,False,True,UNDERPRICED
CRD_BFFE0E9B11644655B42B,무쇠암석 ex,SAR,095/071,sv5m_ja-95,sv5-207,JP,7600,22801,0.333300,44281,22801,36100,2,58140,20404,78755,0,PSA10 > RAW > PSA9,PSA10 > RAW,COEF,0.376892,RARITY,8594,13606,1.1,1.8,False,True,True,False,True,UNDERPRICED
CRD_C9FA55B6A1CF478FB8C3,냐스퍼,AR,087/080,m3_ja-87,me3-95,JP,2840,6038,0.470300,7913,6038,9500,1,126606,33741,89813,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.535789,RARITY,3235,5090,1.1,1.8,False,True,True,False,True,UNDERPRICED
CRD_DFF8CB13F6C7491C8154,메가앱솔 ex,SR,079/063,m1l_ja-79,me1-161,JP,2080,5285,0.393600,7341,5285,9500,1,69618,22402,70290,26600,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,2054,3692,1.0,1.8,False,False,True,False,True,UNDERPRICED
CRD_FED5150373E949A7B4AC,한카리아스 ex,SR,076/062,sv3a_ja-76,sv4-219,JP,3508,8912,0.393600,11715,8912,16530,2,81218,27180,95000,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,3463,6424,1.0,1.8,False,False,True,False,True,UNDERPRICED
CRD_269A7AD114DA491CA9AC,레시라무 ex,BWR,174/086,sv11w_ja-174,rsv10pt5-173,JP,145379,416048,0.349428,749633,416048,703000,31,1016090,466568,1030512,607990,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.349428,CARD,145379,245648,1.0,1.7,False,False,True,False,True,UNDERPRICED
CRD_2757D35F33AC4CF99CC7,모야모,SR,090/071,sv2d_ja-91,sv2-254,JP,12924,32835,0.393600,17731,32835,56990,19,122611,37751,160303,45600,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,12761,22148,1.0,1.7,False,False,True,False,True,UNDERPRICED
CRD_2BA1CDC0E4B94B79A0AC,배우르 V,SR,076/070,swsh1a_ja-76,swsh2-188,EN,2049,3472,0.590000,3456,8835,0,0,19974,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,3434,,1.7,,True,True,False,False,True,UNDERPRICED
CRD_43B92747526147DBA44A,따라큐 V,RR,197/414,swsh5i_ja-27,swsh5-62,JP,1256,3119,0.402800,3227,3119,9500,1,206211,0,0,0,PSA10 > RAW,RAW,COEF,0.228936,RARITY,714,2175,0.6,1.7,False,False,True,False,True,UNDERPRICED
CRD_46AA4AF10EC446A2A11D,기모노드레스,HR,089/068,swsh11a_ja-90,swsh12-205,JP,6762,15641,0.432300,10079,15641,26600,3,62827,0,73388,0,PSA10 > RAW,PSA10 > RAW,COEF,0.432255,RARITY,6761,11498,1.0,1.7,False,False,True,False,True,UNDERPRICED
CRD_4CC81C78A11A4E46AD49,마기라스 V,SR,076/070,swsh5i_ja-76,swsh5-154,EN,9573,16225,0.590000,16150,41485,0,0,116173,21926,94990,0,PSA10 > RAW > PSA9,PSA10,COEF,0.388629,RARITY,16122,,1.7,,True,True,False,False,True,UNDERPRICED
CRD_6E77943864C749F5B25A,메가디안시 ex,MA,227/193,m2a_ja-227,me2pt5-267,JP,2145,8358,0.256600,14942,8358,14250,22,76962,39211,80845,33250,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.256562,RARITY,2144,3656,1.0,1.7,False,False,True,False,True,UNDERPRICED
CRD_7EB1930C9A224A14AE58,피카츄 ex,UR,236/187,sv8a_ja-236,sv8pt5-179,JP,41157,94309,0.436400,111088,94309,142490,54,308156,104911,377616,123500,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.491811,RARITY,46382,70078,1.1,1.7,False,True,True,False,True,UNDERPRICED
CRD_8206CD8F04C740CB8753,히스이 조로아크 V,SR,083/071,swsh10a_ja-83,swshp-SWSH297,EN,1786,3027,0.590000,3013,7590,0,0,42207,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,2950,,1.7,,True,True,False,False,True,UNDERPRICED
CRD_8B92FB178FE6408F833B,릴리에의 결심,SR,085/063,m1l_ja-86,me1-169,JP,14033,42530,0.329955,38796,42530,73464,57,231087,46479,212164,70728,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.329955,CARD,14033,24240,1.0,1.7,False,False,True,False,True,UNDERPRICED
CRD_9F777E2B3AF448D78288,드래피온 VSTAR,HR,119/100,swsh11_ja-119,swsh11-200,JP,2637,6100,0.432300,9604,6100,10450,1,60000,0,0,0,PSA10 > RAW,RAW,COEF,0.432255,RARITY,2637,4517,1.0,1.7,False,False,True,False,True,UNDERPRICED
CRD_B6BEB22D4E0AE7AADC2865D17E9AE564,피카츄 (SWSH020 프로모),PR,SWSH020,,swshp-SWSH020,EN,50851,158365,0.321100,158365,0,1021202,7,0,0,1852500,674500,,PSA10 > RAW > PSA9,COEF,0.085544,RARITY,,87358,,1.7,False,False,True,False,True,UNDERPRICED
CRD_C04E029C65C04840BDAD,치라치노 ex,SR,103/083,m4_ja-103,NO_EN,JP,3169,8051,0.393600,0,8051,14240,2,0,0,0,0,RAW,RAW,COEF,0.388629,RARITY,3129,5534,1.0,1.7,False,False,True,False,True,UNDERPRICED
CRD_C57DB853FD2D46888B48,메가리자몽X ex,RR,013/080,m2_ja-13,me2-13,JP,1869,4640,0.402800,5643,4640,14250,23,115267,41869,79800,33060,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,1062,3262,0.6,1.7,False,False,True,False,True,UNDERPRICED
CRD_02BB3BE76CE644A993D6,박사의 연구(올림박사),SR,098/078,sv1s_ja-99,sv1-240,JP,2794,7099,0.393600,4925,7099,11390,1,38904,18883,74090,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,2759,4426,1.0,1.6,False,False,True,False,True,UNDERPRICED
CRD_184AC847FEF045F0A5C3,카틀레야,SR,083/070,swsh6k_ja-80,swsh6-189,EN,33769,37751,0.894500,37751,90345,137750,3,190370,84844,213750,104490,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,35111,53534,1.0,1.6,True,True,True,False,True,UNDERPRICED
CRD_25D1A6018B5A4A0AA38C,마스터드 일격의 태세,SR,079/070,swsh5i_ja-81,swsh5-163,EN,1855,2074,0.894500,2065,7851,0,0,24645,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,3051,,1.6,,True,True,False,False,True,UNDERPRICED
CRD_32C64F60484E4801A991,메가루카리오 ex,MUR,092/063,m1l_ja-92,me1-188,JP,199164,409718,0.486100,436591,409718,655500,35,1240784,357815,1481364,493516,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.487134,RARITY,199588,319316,1.0,1.6,False,True,True,False,True,UNDERPRICED
CRD_401FD6071DA84BD28DBD,가디안 ex,SR,092/078,sv1s_ja-92,sv1-228,JP,3048,7744,0.393600,7677,7744,12160,1,66530,35339,65550,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,3010,4726,1.0,1.6,False,False,True,False,True,UNDERPRICED
CRD_49AA338BD81847B9B5A3,세레나,SR,082/068,swsh11a_ja-81,swsh12-193,EN,20698,23139,0.894500,23139,64302,87875,17,201863,74489,209000,75050,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,24990,34151,1.2,1.6,True,True,True,False,True,UNDERPRICED
CRD_60F01E549A5F4ED5BCAB,피카츄,PR,,svp_ja-1,svp-27,JP,3041,35570,0.085500,36552,35570,57798,84,230195,112563,194104,66500,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.085544,RARITY,3043,4944,1.0,1.6,False,True,True,False,True,UNDERPRICED
CRD_64AC0547355944F0835D,쥬피썬더 V,SR,079/069,swsh6a_ja-79,swshp-SWSH183,JP,43440,110365,0.393600,117956,110365,179436,10,407920,125776,332016,142025,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,42891,69734,1.0,1.6,False,False,True,False,True,UNDERPRICED
CRD_78C8EBD5445449F38745,자포코일 VSTAR,HR,090/071,swsh10a_ja-90,swsh11-198,JP,3507,8113,0.432300,10063,8113,13300,1,46617,55728,66500,0,PSA9 > PSA10 > RAW,PSA10 > RAW,COEF,0.432255,RARITY,3507,5749,1.0,1.6,False,False,True,False,True,UNDERPRICED
CRD_79A7AA5045634FCAAE44,로즈,SR,110/100,swsh3_ja-110,swsh3-189,EN,2639,2950,0.894500,2936,10709,0,0,23109,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,4162,,1.6,,True,True,False,False,True,UNDERPRICED
CRD_94CA0CBDE6B040D88062,일격 우라오스 V,SR,075/070,swsh5i_ja-75,swsh5-151,JP,12688,32235,0.393600,28686,32235,52250,1,107953,55959,132050,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,12527,20306,1.0,1.6,False,False,True,False,True,UNDERPRICED
CRD_A96D274688FA4B04A973,마기라스 ex,SR,122/108,sv3_ja-122,sv3-211,JP,2298,5839,0.393600,8977,5839,9500,1,71877,26842,73625,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,2269,3692,1.0,1.6,False,False,True,False,True,UNDERPRICED
CRD_B7768191A68445AA8817,기모노드레스,SR,081/068,swsh11a_ja-82,swsh12-190,EN,6707,7498,0.894500,7463,27687,18990,3,75856,23815,113990,38000,PSA10 > RAW > PSA9,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,10760,7380,1.6,1.1,True,True,True,False,True,UNDERPRICED
CRD_F1F1BB3E1E7544FD801E,모야모의 찌리비,PR,,svp_ja-232,me2pt5-231,JP,1424,16655,0.085500,17343,16655,26125,53,52655,27841,69350,28016,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.085544,RARITY,1425,2235,1.0,1.6,False,True,True,False,True,UNDERPRICED
CRD_F7332249FC82459985F9,에브이 V,SR,080/069,swsh6a_ja-80,swsh7-179,JP,9138,23216,0.393600,41132,23216,38000,5,117956,37459,144676,38000,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,9022,14768,1.0,1.6,False,False,True,False,True,UNDERPRICED
CRD_093AB925F0C14BB1BFF6,글레이시아 VMAX,HR,091/069,swsh6a_ja-91,swsh7-209,JP,245762,568498,0.432300,466537,568498,878750,3,1180078,469441,1492678,864500,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.432255,RARITY,245736,379844,1.0,1.5,False,False,True,False,True,UNDERPRICED
CRD_1F0C27DC82064235A11C,글레이시아 VMAX,HR,090/069,swsh6a_ja-90,swsh7-208,JP,11524,26658,0.432300,57833,26658,41182,2,116112,38335,128250,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.432255,RARITY,11523,17801,1.0,1.5,False,False,True,False,True,UNDERPRICED
CRD_33E384F099914BF89170,비파,SR,191/187,sv8a_ja-197,sv8pt5-136,EN,879,1490,0.590000,1483,3472,0,0,49198,22218,0,0,PSA10 > PSA9 > RAW,,COEF,0.388629,RARITY,1349,,1.5,,True,True,False,False,True,UNDERPRICED
CRD_371A341D2B024125AF8E,다크라이 GX,RR,064/114,sm4p_ja-64,sm3-88,JP,4338,10771,0.402800,10828,10771,28490,3,273447,35339,242060,114000,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,2466,6522,0.6,1.5,False,False,True,False,True,UNDERPRICED
CRD_536CF43303D74BB4BB90,운향,SR,094/073,sv1a_ja-92,sv2-250,EN,1840,3119,0.590000,3105,7099,0,0,36030,26535,98800,113990,PSA10 > PSA9 > RAW,PSA9 > PSA10,COEF,0.388629,RARITY,2759,,1.5,,True,True,False,False,True,UNDERPRICED
CRD_62D1A0E97E804231B0D6,리피아 VMAX,HR,088/069,swsh6a_ja-88,swsh7-204,JP,12620,29193,0.432300,55882,29193,45030,4,110580,31191,135280,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.432255,RARITY,12619,19464,1.0,1.5,False,False,True,False,True,UNDERPRICED
CRD_6E2A7F9E1B124081A497,메가무장조 ex,SR,099/080,m3_ja-99,me3-106,JP,2437,6192,0.393600,7406,6192,9500,1,73597,46094,91960,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,2406,3692,1.0,1.5,False,False,True,False,True,UNDERPRICED
CRD_87ACED114A5746E48FF7,N의 조로아크 ex,SR,117/100,sv9_ja-117,sv9-175,JP,2437,6192,0.393600,7632,6192,9500,2,69172,21203,73530,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,2406,3692,1.0,1.5,False,False,True,False,True,UNDERPRICED
CRD_94EF2035A41A4B018525,레포르,SR,189/187,sv8a_ja-199,sv8pt5-142,EN,589,999,0.590000,994,2259,0,0,36645,24538,0,0,PSA10 > PSA9 > RAW,,COEF,0.388629,RARITY,878,,1.5,,True,True,False,False,True,UNDERPRICED
CRD_95598861114B45F5BF5B,피나,SR,199/187,sv8a_ja-196,sv8pt5-138,EN,417,707,0.590000,704,1629,0,0,39749,7682,0,0,PSA10 > PSA9 > RAW,,COEF,0.388629,RARITY,633,,1.5,,True,True,False,False,True,UNDERPRICED
CRD_987A2756FB554B91BD1A,가디안 V,SR,074/070,swsh2a_ja-74,swsh35-70,EN,3554,6023,0.590000,5995,14074,0,0,66668,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,5470,,1.5,,True,True,False,False,True,UNDERPRICED
CRD_C5DD719E8CEF486891DB,대왕끼리동 V,SR,104/096,swsh2_ja-104,swsh2-187,EN,1931,3273,0.590000,3258,7298,0,0,0,0,0,0,RAW,,COEF,0.388629,RARITY,2836,,1.5,,True,True,False,False,True,UNDERPRICED
CRD_DB2FCD2BE6764FDC8AD2,포켓몬 브리더의 육성,SR,078/070,swsh2a_ja-78,swsh3-188,EN,3972,4440,0.894500,4420,15365,0,0,63195,15349,0,0,PSA10 > RAW > PSA9,,COEF,0.388629,RARITY,5971,,1.5,,True,True,False,False,True,UNDERPRICED
CRD_DFE572539BEC48CCB019,오리진 디아루가 V,SR,074/067,swsh10d_ja-74,swshp-SWSH255,EN,3300,5593,0.590000,5567,12937,0,0,63242,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,5028,,1.5,,True,True,False,False,True,UNDERPRICED
CRD_E62F06A94BBF4102A34B,카나리,SR,220/193,m2a_ja-219,me2pt5-257,JP,3127,7944,0.393600,6102,7944,12350,48,120829,31406,104500,32775,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,3087,4800,1.0,1.5,False,False,True,False,True,UNDERPRICED
CRD_1E2EB300CA564DADA074,마휘핑 V,SR,079/076,swsh3a_ja-79,swsh45-64,EN,6119,10371,0.590000,10323,22740,0,0,78898,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,8837,,1.4,,True,True,False,False,True,UNDERPRICED
CRD_3E81540BBE5B4EF2A89E,오르티가,SR,192/187,sv8a_ja-189,sv8pt5-141,EN,562,953,0.590000,948,1997,0,0,31467,28701,0,0,PSA10 > PSA9 > RAW,,COEF,0.388629,RARITY,776,,1.4,,True,True,False,False,True,UNDERPRICED
CRD_492147CE938648E78FA2,애프룡 V,SR,071/070,swsh5i_ja-71,swsh5-143,EN,3291,5577,0.590000,5552,11985,0,0,47631,12292,0,0,PSA10 > PSA9 > RAW,,COEF,0.388629,RARITY,4658,,1.4,,True,True,False,False,True,UNDERPRICED
CRD_54629510CAF0436F9A1E,모단단게 V,SR,103/100,swsh8_ja-103,swsh8-248,EN,1224,2074,0.590000,2065,4256,0,0,45188,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,1654,,1.4,,True,True,False,False,True,UNDERPRICED
CRD_5A8FC382CCE44FCEBEB2,아기씨,SR,115/100,swsh11_ja-114,swsh11-193,EN,6405,7160,0.894500,7127,19513,22790,4,77838,18929,126568,38000,PSA10 > RAW > PSA9,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,7583,8857,1.2,1.4,True,True,True,False,True,UNDERPRICED
CRD_6D25064181064465A018,백솜모카 V,SR,097/096,swsh2_ja-97,swsh2-176,EN,2085,3534,0.590000,3518,7483,0,0,35339,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,2908,,1.4,,True,True,False,False,True,UNDERPRICED
CRD_C117A9E19A5E433BA318,팔데아 우파,PR,,svp_ja-193,me2-102,EN,2126,6622,0.321100,6592,35247,28500,3,67113,39380,63650,24700,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.085544,RARITY,3015,2438,1.4,1.1,True,True,True,False,True,UNDERPRICED
CRD_E77C9D8E174B4348BB30,두랄루돈 V,SR,076/067,swsh7d_ja-76,swsh7-198,EN,17432,29547,0.590000,29547,62227,0,0,90867,76455,118750,0,PSA10 > PSA9 > RAW,PSA10,COEF,0.388629,RARITY,24183,,1.4,,True,True,False,False,True,UNDERPRICED
CRD_F2298D4559AB4FFC8AFF,가이오가,PR,,xyp_ja-177,xy5-53,EN,469,1460,0.321100,1453,7682,0,0,162037,76440,0,0,PSA10 > PSA9 > RAW,,COEF,0.085544,RARITY,657,,1.4,,True,True,False,False,True,UNDERPRICED
CRD_0060AA44D0824398AB42,추명,SR,194/187,sv8a_ja-191,sv8pt5-133,EN,689,1168,0.590000,1162,2228,0,0,48722,10786,0,0,PSA10 > PSA9 > RAW,,COEF,0.388629,RARITY,866,,1.3,,True,True,False,False,True,UNDERPRICED
CRD_25C4E5DDBD5348CBACD3,윽우지 V,SR,066/060,swsh1w_ja-66,swsh1-198,EN,2565,4348,0.590000,4328,8835,0,0,60199,19974,0,0,PSA10 > PSA9 > RAW,,COEF,0.388629,RARITY,3434,,1.3,,True,True,False,False,True,UNDERPRICED
CRD_16371A443973483F81FA,리자몽 GX,RR,003/043,sm3h_ja-11,sm3-20,JP,17533,43528,0.402800,38402,43528,90240,3,249555,53977,233938,52250,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.228936,RARITY,9965,20659,0.6,1.2,False,False,True,False,True,UNDERPRICED
CRD_70F0C4F7265945BF97DE,리자몽 ex,RR,115/190,sv4a_ja-115,sv4pt5-54,JP,1838,4563,0.402800,7800,4563,9500,2,98304,23800,109060,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.228936,RARITY,1045,2175,0.6,1.2,False,False,True,False,True,UNDERPRICED
