card_id,name,rarity,vector_count,in_prod_db,prod_lang,status
CRD_31985982AAFB4AECA49A,레쿠쟈 VMAX,HR,10,True,KO,OK
CRD_C9F99666A3067F779469,라티아스&라티오스 GX,SR,10,True,KO,OK
CRD_FACBD44F4AA042459A6A,자마젠타 VSTAR,RR,10,True,KO,OK
CRD_27BABDECB2404E3D873F,리자몽 V,SR,10,True,KO,OK
CRD_53E1012862E24CE386A1,메가지가르데 ex,RR,10,True,KO,OK
CRD_AC64EB9FF98F4DD68A0B,원더래버린스(프리즘스타),PR,10,True,KO,OK
CRD_5A428B14DAB74DF987AB,무한다이노 VMAX,HR,10,True,KO,OK
CRD_AFAA23E9034D48008DBB,가라르 파오리,S,10,True,KO,OK
CRD_DB8959C82CB54195AB1F,찬란한 개굴닌자,,10,False,,ORPHAN
CRD_580818D205C94783B0C1,마쿠와,HR,10,True,KO,OK
CRD_90BFABA9EF134C4BB20B,루기아 V,PR,10,False,,ORPHAN
CRD_06D78B5B12AC4475BDA5,돌헨진 VMAX,HR,10,True,KO,OK
CRD_7F76FC1F996A4ADAAB21,일격 우라오스 VMAX,HR,10,True,KO,OK
CRD_433D5703B4F246C4AFF6,메타몽,S,10,True,KO,OK
CRD_F58AABA5F4304312AC73,캡싸이,S,10,True,KO,OK
CRD_EFA94CD056AD49A7805F,꼬치조,S,10,True,KO,OK
CRD_380B71F8BB3CF96A61EE,고래왕 ex,RR,10,True,KO,OK
CRD_0C126096DBBD4B00BFB9,망키,S,10,True,KO,OK
CRD_25B8055B794A45B99714,메가아쿠스타 ex,RR,10,True,KO,OK
CRD_503935417E87561B409C,라란티스 ex,SR,10,True,KO,OK
CRD_C732E5C7280E47F9BE2C,수상한 음식통,UR,10,False,,ORPHAN
CRD_DBD66A8B209F456490D9,블래키 VMAX,HR,10,True,KO,OK
CRD_502F5EDDE5B44325905B,싸리용,S,10,True,KO,OK
CRD_B1643D67B83E4EC5B075,음뱃,S,10,True,KO,OK
CRD_E0FD9A9CCE8C43758447,코라이돈 ex,RR,10,True,KO,OK
CRD_8E7F741A0EA743319394,가라르 데스판,S,10,True,KO,OK
CRD_3761F2C151EE4116B9EE,블래키&다크라이 GX,RR,10,True,KO,OK
CRD_0FAEC0B6410647398E22,메가아쿠스타 ex,SAR,10,True,KO,OK
CRD_92F7CF802A46497BBC5F,캐이시,S,10,True,KO,OK
CRD_E5554CE70153F51C9143,이슬의 기력,SR,10,True,KO,OK
CRD_3DDAD77110704AF290D4,가라르 산호르곤,S,10,True,KO,OK
CRD_C4865CD65C7F40D2A53C,빛나는 아르세우스,A,10,True,KO,OK
CRD_7BA874BA9CE545F78F92,라이츄 GX,RR,10,False,,ORPHAN
CRD_EA7AEBBE89AB4A4A8E52,리피아 VMAX,HR,10,True,KO,OK
CRD_7393D6234952454ABFAD,안개 수정,UR,10,False,,ORPHAN
CRD_EC2FC453D40440CBB25E,요씽리스 ex,RR,10,True,KO,OK
CRD_32763B48F1E343B49F3A,드닐레이브,S,10,True,KO,OK
CRD_45DCE5D7B81948979409,메가무장조 ex,RR,10,True,KO,OK
CRD_739A8D30A5494EFBA4DB,리자몽 ex,PR,10,True,KO,OK
CRD_124BBBE760F0468C96D7,파비코리,S,10,True,KO,OK
CRD_4C9F174845584E2D8806,맛보돈,S,10,True,KO,OK
CRD_F6B06CC3450049DC857B,킹크랩 V,RR,10,True,KO,OK
CRD_3BE83FC74DE14380BC3B,가라르 날쌩마,S,10,True,KO,OK
CRD_088EFCFA66FD4762A236,파이어로 BREAK,PR,10,True,KO,OK
CRD_D4F1ED76199148DD94FA,패리퍼,S,10,True,KO,OK
CRD_710F7A26402941E7A4D7,카포에라,AR,10,True,KO,OK
CRD_553E1785CA84462FAFF5,찌르성게,S,10,True,KO,OK
CRD_9081CF4B5064849DC721,메가제라오라 ex,SR,10,True,KO,OK
CRD_ADEEB51643EF48499D9B,가라르 지그제구리,S,10,True,KO,OK
CRD_DD79A82191CE49F19151,미니브,S,10,True,KO,OK
CRD_D977F918DEE8417F8794,이브이 V,RR,10,True,KO,OK
CRD_CDD3B1A97A91417B9277,일격 우라오스 VMAX,HR,10,True,KO,OK
CRD_B80EAC51607C49BEB42E,포푸니,S,10,True,KO,OK
CRD_C69B5517FEEB4D75832B,하랑우탄,UR,10,True,KO,OK
CRD_F49F952E7CF2455C9B6E,팬텀 V,RR,10,False,,ORPHAN
CRD_BC53EA80A3024F12B207,도치마론,AR,10,True,KO,OK
CRD_0D5CD6FAF42744938562,찬란한 달코퀸,K,10,True,KO,OK
CRD_7086E1BDC9604B90A351,망망이,S,10,True,KO,OK
CRD_CE16E6C6333B4A89872C,다크펫,AR,10,True,KO,OK
CRD_CCC9B1752D4045849237,라이츄 GX,RR,10,True,KO,OK
CRD_4CB4D847706A453D8A1F,빛나는 뮤,A,10,True,KO,OK
CRD_080B6E0862C44602A883,아르세우스 VSTAR,RRR,10,True,KO,OK
CRD_3824C7743E944CD1AD14,루차불,S,10,True,KO,OK
CRD_F5970D7EEDB04B88BC84,화원의 스타디움,UR,10,False,,ORPHAN
CRD_C98511277D834B8FB4C7,모야모,PR,10,True,KO,OK
CRD_8875DA1FBB2046CBAF86,미끄네일,AR,10,True,KO,OK
CRD_73BB41EBB51F4E5C98C6,토게키스 VMAX,HR,10,True,KO,OK
CRD_51C7825705E35C6FF71F,타타륜,AR,10,True,KO,OK
CRD_CE93CF20BC2D40369EA6,팬텀 VMAX,RR,10,True,KO,OK
CRD_74B6C998B365467C940F,토게데마루 ex,RR,10,True,KO,OK
CRD_86639AEE339A4E1D9109,눈쓰개,S,10,True,KO,OK
CRD_57B32B1E9555424D8963,전수목,S,10,True,KO,OK
CRD_51D04CC150CD4DD58F28,염버니,S,10,True,KO,OK
CRD_870D077A005D4B68959B,애프룡 VMAX,HR,10,True,KO,OK
CRD_292EB503923B4ADDAA36,테오키스 V,RR,10,True,KO,OK
CRD_A60634103BDB41F18C31,돌헨진,S,10,True,KO,OK
CRD_9CCFB4AA766D475E8C62,에이스번 VMAX,RR,10,True,KO,OK
CRD_80CF967EAA07425DA991,꼬링크,S,10,True,KO,OK
CRD_9AE512CAAE3C435392CB,어니언,HR,10,True,KO,OK
CRD_0935BBDC0D7A4B1A9A63,루기아 VSTAR,PR,10,False,,ORPHAN
CRD_68A361083D184172982D,잠만보,S,10,True,KO,OK
CRD_C88F58584ECC45019F54,파밀리쥐,S,10,True,KO,OK
CRD_873556EEE0BA8B3B376D,글라디오의 결전,SAR,10,True,KO,OK
CRD_F532B44F7B064ECB8DA4,메모리 캡슐,UR,10,False,,ORPHAN
CRD_22E4A9137EB24D9A80C6,아마루르가,AR,10,True,KO,OK
CRD_412140A7DDD1C94BB3FC,실버디,AR,10,True,KO,OK
CRD_05B09E19DF994717ADC4,피오니아,HR,10,True,KO,OK
CRD_86A7F5C65D4D4EF997C0,카푸꼬꼬꼭 ex,RR,10,True,KO,OK
CRD_0D6128DA183F4ED6B72A,피죤투 ex,RR,10,False,,ORPHAN
CRD_1D61B56A81F04560A587,염뉴트 ex,RR,10,True,KO,OK
CRD_4224526A99B34DDDA194,포푸니라 GX,SR,10,True,KO,OK
CRD_0EA9A767E8E64BC7B5D3,소니아,HR,10,True,KO,OK
CRD_E0C0B777B17C4CE3A691,둥실라이드,S,10,True,KO,OK
CRD_4DFB7837ADC84D93A7EE,제크로무 GX,SM-P,10,True,KO,OK
CRD_CBEEC91D0B7A4E249169,나몰빼미,S,10,True,KO,OK
CRD_5A5295A6BE874BBA8414,피카츄,SM-P,10,True,KO,OK
CRD_3F2D5876782D4E44B4B3,고래왕 V,RR,10,True,KO,OK
CRD_3E139045F2814C85AD9A,두리쥐,S,10,True,KO,OK
CRD_67EB5EB9C55848ECA538,피카츄 ex,RR,10,True,KO,OK
CRD_EF30236F493040D69A28,프레셔스캐리,ACE,10,False,,ORPHAN
CRD_202EC7F73609423FA993,크레세리아,UR,10,True,KO,OK
CRD_97ACB4636E2C4BB5B152,대포무노,UR,10,True,KO,OK
CRD_0ED50328C342401E80A4,박사의 연구(매그놀리아박사),SR,10,True,KO,OK
CRD_A2809ACDAA524CC6B457,야청,HR,10,True,KO,OK
CRD_E9ED6DA4BDD449AB99F2,나옹 ex,SR,10,True,KO,OK
CRD_FA1B7AC6670440C287BF,버터플 VMAX,HR,10,True,KO,OK
CRD_7FFB3A5460DC46489885,쌍검킬,AR,10,True,KO,OK
CRD_37E539F9B29822A89711,콘치,AR,10,True,KO,OK
CRD_D341F09B720748DE8BA5,킬리아,S,10,True,KO,OK
CRD_CF7DFD225E054B048301,갸라도스 GX,SM-P,10,True,KO,OK
CRD_76C27B14CD0C45E3A73B,롱스톤 GX,RR,10,True,KO,OK
CRD_C1BD73E7C1A24EF4B23F,큰 파라솔,UR,10,False,,ORPHAN
CRD_2ED4580E9B974C03A527,눈여아,UR,10,True,KO,OK
CRD_E708EA2A576B45D59B4D,로즈,HR,10,True,KO,OK
CRD_9C70464E838941DB8DF0,더스트나 VMAX,HR,10,True,KO,OK
CRD_5CE39B03B3954AB3B664,비크티니(프리즘스타),PR,10,True,KO,OK
CRD_C94514D16A7E46608874,대로트&야느와르몽 GX,SR,10,True,KO,OK
CRD_62D1A0E97E804231B0D6,리피아 VMAX,HR,10,True,KO,OK
CRD_26BD4ABA6D11E04846BA,메가샹델라 ex,SAR,10,True,KO,OK
CRD_2FE00DB6CB1E400085C1,테오키스 VSTAR,RR,10,True,KO,OK
CRD_BE6756C32CA74D509D22,과사삭벌레,S,10,True,KO,OK
CRD_CB62AB154B714772BCC6,그린의 전략,SR,10,True,KO,OK
CRD_92D9A6624DD04811B13A,마휘핑 VMAX,HR,10,True,KO,OK
CRD_63E87C95C4734C3FB480,드니꽁,S,10,True,KO,OK
CRD_68C455E4A71E4DBA86E7,리자몽 GX,RR,10,True,KO,OK
CRD_62582500388642AD8992,그라에나,AR,10,True,KO,OK
CRD_646D4781521444DCA2AF,루카리오,S,10,True,KO,OK
CRD_BEB146883AF3442F81D9,베베놈,S,10,True,KO,OK
CRD_7B22D01FE0474BF9AF2E,찬란한 이상해꽃,K,10,True,KO,OK
CRD_E57697CB4A964C00B4CC,미르시티,SR,10,False,,ORPHAN
CRD_77BD7E23B3354084B0C9,포트데스,S,10,True,KO,OK
CRD_08BB039F0F51499BA059,찬란한 리자몽,K,10,True,KO,OK
CRD_35337456A4194B069444,부스터 VMAX,RR,10,False,,ORPHAN
CRD_5403B77391C44B59BBF1,관광객,SR,10,True,KO,OK
CRD_0BB77FE2EEEC4F359733,염뉴트 GX,SM-P,10,True,KO,OK
CRD_0FC31AECDE1C40D58A1B,사나,HR,10,True,KO,OK
CRD_4E744A43E495413AAC15,님피아 VMAX,HR,10,True,KO,OK
CRD_9390ABC39D714947A980,카르본,S,10,True,KO,OK
CRD_9F31701D86B049C6865C,마피티프,S,10,True,KO,OK
CRD_EA1B94320A2645EFB446,아가씨,HR,10,True,KO,OK
CRD_E0DC82EA957B4BEAB08B,모스노우,S,10,True,KO,OK
CRD_C57E69F6FE4A4DE4BC7F,제크로무 EX,PR,10,True,KO,OK
CRD_94CBE75AE5E34D14A930,가라르 멘바릇,UR,10,True,KO,OK
CRD_EF2B6A9927BF426B8D82,염버니,AR,10,True,KO,OK
CRD_011154494CDE4A258512,해당의 백업,HR,10,False,,ORPHAN
CRD_D8668F914B2643658274,주즈베&담죽맨,SR,10,True,KO,OK
CRD_0250ADD17A674DED8424,눈설왕,S,10,True,KO,OK
CRD_BC5D8A5B4A5049FC8235,레돔벌레,S,10,True,KO,OK
CRD_F838D8557ADB465EA321,기로치 ex,RR,10,False,,ORPHAN
CRD_7E54538560A84C058CD1,이벨타르,A,10,True,KO,OK
CRD_E4B7ECA2F70F4E5B8AE9,성원숭,S,10,True,KO,OK
CRD_709A2E7C8F6F465F9E61,킬리아,S,10,True,KO,OK
CRD_579416A2A535432F8F30,나옹 ex,SAR,10,True,KO,OK
CRD_AC527895530B79F45DDE,메가몰드류 ex,SR,10,True,KO,OK
CRD_FDC7930C5EE84F0A96EF,리자몽 GX,SM-P,10,True,KO,OK
CRD_8C8EEF4E7290462E9827,빛나는 세레비,A,10,True,KO,OK
CRD_2390067C529942A68821,초롱순,S,10,True,KO,OK
CRD_509D0B3B4A0D5FBD0AF9,모르페코 ex,SAR,10,True,KO,OK
CRD_88DE7FECFA5641C4971D,메타그로스 VMAX,HR,10,True,KO,OK
CRD_F8E30FB79C2745469735,켄타로스,AR,10,True,KO,OK
CRD_3E23CFF0B8FC46699E5A,갈가부기,S,10,True,KO,OK
CRD_4AEF0D8909AC4E3F8560,구구,S,10,True,KO,OK
CRD_D549C9C22E9C4E4C83D4,저승갓숭,S,10,True,KO,OK
CRD_3D033F417C70493F8472,종이신도,S,10,True,KO,OK
CRD_6ECF390F7DB845A393E9,다태우지네 VMAX,HR,10,True,KO,OK
CRD_71205B71BAD34A2C85BD,유카리,SR,10,True,KO,OK
CRD_9164D7095AC54C06BE66,피카츄 VMAX,UR,10,True,KO,OK
CRD_4A61E9FAD7D64AE2BB13,빛나는 볼케니온,A,10,True,KO,OK
CRD_8604AD97AE074716B377,파치리스,S,10,True,KO,OK
CRD_20D11F0C16204F278BD5,두랄루돈,S,10,True,KO,OK
CRD_5389645DAEAD455DB806,인텔리레온 V,RR,10,False,,ORPHAN
CRD_211795C67E654E519548,피카츄,S,10,True,KO,OK
CRD_83EB31891C77BEA468C8,메가다크라이 ex,RR,10,True,KO,OK
CRD_ABED7ECAA2C04766839E,피카츄 V,RR,10,True,KO,OK
CRD_ABC8E286EC2E4320896C,훔처우,S,10,True,KO,OK
CRD_5AA4F2695B3D4CB48B68,루카리오,S,10,True,KO,OK
CRD_B8B69E5A34C042F2928346295A367A70,메가리자몽X ex,MUR,10,True,KO,OK
CRD_8E2C1FBCA2F54B3FBFEA,흑마 칼레오스 VMAX,UR,10,True,KO,OK
CRD_2156FFB7752D47F99AC9,샤미드 GX,RR,10,True,KO,OK
CRD_3B708D58DCB3490BBE06,스코빌런,S,10,True,KO,OK
CRD_D7B1A8152CB241248591,빛나는 게노세크트,A,10,True,KO,OK
CRD_339521F5D18A48858134,찬란한 후딘,K,10,True,KO,OK
CRD_C9D88D4A7D0741C89301,석탄산,UR,10,True,KO,OK
CRD_42C692170F6E4A3EBDA6,스트린더,S,10,True,KO,OK
CRD_EFFAAF3652A343819720,이슬&칸나,SR,10,True,KO,OK
CRD_822997E0527747B387C1,순무,HR,10,True,KO,OK
CRD_46745DD4BB00424D81F5,꼬모카,S,10,True,KO,OK
CRD_D4B65CC7BF784983ADB8,메가화염레오 ex,SR,10,True,KO,OK
CRD_E033B69140A8460AAD0B,끼리동,S,10,True,KO,OK
CRD_1F0C27DC82064235A11C,글레이시아 VMAX,HR,10,True,KO,OK
CRD_30FF9351A4A04DDEBA05,리자드,S,10,True,KO,OK
CRD_D333E4DB73424513B205,쥬피썬더 GX,RR,10,True,KO,OK
CRD_D0DC4C237DF94E399FBC,오케이징,S,10,True,KO,OK
CRD_51568A9C8361413DB34E,동탁군,UR,10,True,KO,OK
CRD_E4E9EDB2960842BD80EE,퀵볼,UR,10,False,,ORPHAN
CRD_D63C03AADD7045929DC0,카푸꼬꼬꼭 VMAX,HR,10,True,KO,OK
CRD_FC1C8B1689F940ADBE7B,염뉴트 ex,SR,10,True,KO,OK
CRD_80D8A3CD81B04D1D887C,AZ의 평온,SAR,10,True,KO,OK
CRD_38F6394B2FA64EFABD8A,대여르,S,10,True,KO,OK
CRD_F962598C2D154F409151,피카츄,PR,10,True,KO,OK
CRD_70914C281622475CA8B8,이브이 GX,RR,10,True,KO,OK
CRD_44A1BB145FB243139F1C,흑마 버드렉스 VMAX,HR,10,True,KO,OK
CRD_76BD806D0418EAE90B42,라란티스 ex,RR,10,True,KO,OK
CRD_0136A086A0EE4B56BD13,찬란한 지라치,K,10,True,KO,OK
CRD_26F927BEACCC4E94ABAB,테오키스 VMAX,RR,10,True,KO,OK
CRD_BB580CF2765F4C48B7BB,피아나의 결의,HR,10,True,KO,OK
CRD_5E2191E093894018B5DF,어치르돈,S,10,True,KO,OK
CRD_82A3BB0D14EE48B5ACCD,따라큐,S,10,True,KO,OK
CRD_C0490A67B50C41B78069,레쿠쟈 VMAX,RRR,10,True,KO,OK
CRD_79ED4A2D30A34E139A64,제르네아스 ex,RR,10,True,KO,OK
CRD_217D78A666514D618747,알로라식스테일,S,10,True,KO,OK
CRD_6FB13DE8ED1E4F6D8D07,루카리오 V,RR,10,False,,ORPHAN
CRD_BB5CB5BD6FD64AA6BAD1,아가씨,HR,10,False,,ORPHAN
CRD_42AFED1003354B5DA9E4,에브이 ex,PR,10,True,KO,OK
CRD_1C425DFA45494FDC8351,비크티니 ex,RR,10,True,KO,OK
CRD_ABA364D5C8D449849C05,리자몽 GX,RR,10,False,,ORPHAN
CRD_F1E137530AAC4509ACBD,카푸꼬꼬꼭 GX,SM-P,10,True,KO,OK
CRD_2FE394C852394D129604,나몰빼미,AR,10,True,KO,OK
CRD_3B37F7C8EEF44621A6E1,파비코,S,10,True,KO,OK
CRD_2BAD952E439344719A81,레쿠쟈 VMAX,UR,10,True,KO,OK
CRD_466890A6EF99406086D6,아르세우스 V,RR,10,True,KO,OK
CRD_58C2AC0BC35A4605B2A3,부르르룸,S,10,True,KO,OK
CRD_77624728BFEA41878FA1,M대짱이 EX,PR,10,True,KO,OK
CRD_8D8A1D38FB9A45188298,로토무,S,10,False,,ORPHAN
CRD_2344B9016C984A769B60,찬란한 리자몽,K,10,False,,ORPHAN
CRD_A5AE23F47A2B49218CB4,대코파스,AR,10,True,KO,OK
CRD_1CA71C6A9BAE4E20BD02,탄차곤,S,10,True,KO,OK
CRD_A2652FD03BCB44E786AA,돈크로우 V,SR,10,True,KO,OK
CRD_E16927295F777E3F2FB1,고래왕 ex,SR,10,True,KO,OK
CRD_04E7F61A130E41B8AE30,메가지가르데 ex,SR,10,True,KO,OK
CRD_C4387FFC5CCB4AF9A390,또가스,S,10,True,KO,OK
CRD_A078581BD72D413189A8,피카츄 V,RR,10,True,KO,OK
CRD_5A48FDCCA6EA4614A4F2,크로뱃 V,RR,10,False,,ORPHAN
CRD_1A707D9E2FC6416F96A5,돈크로우 V,SR,10,True,KO,OK
CRD_67CFE01AE03E495B9FB2,블루의 탐색,SR,10,True,KO,OK
CRD_4B75B995CF8948918B35,핫삼 VMAX,HR,10,True,KO,OK
CRD_BEEC7EC2646C4D2AA6E9,단지래플,S,10,True,KO,OK
CRD_871EF36DB50541E2A367,돌핀맨,S,10,True,KO,OK
CRD_CD39A55DE2DF4A2C9E74,근성의 망토,UR,10,False,,ORPHAN
CRD_786B7853318348889FA2,자시안 ex,RR,10,True,KO,OK
CRD_31940B3434F54CAB8CAB,이노,SR,10,True,KO,OK
CRD_088D2EC7F19046DCB5F5,모크나이퍼 ex,RR,10,True,KO,OK
CRD_3DB28C7FE7014FECAA07,의사,HR,10,True,KO,OK
CRD_94EFF45E92BE40FB9155,빛나는 지라치,A,10,True,KO,OK
CRD_37B2BB043B9E407EA0D9,탐리스,S,10,True,KO,OK
CRD_0045DA17CE1F46BFB915,팬텀 V,RR,10,True,KO,OK
CRD_2D08E66725174B8D97BF,찬란한 히드런,K,10,True,KO,OK
CRD_536B90284F124382BA98,블랙마켓(프리즘스타),PR,10,False,,ORPHAN
CRD_295D5C65BB2240D6ACE9,울머기,S,10,True,KO,OK
CRD_4962BD93FC13EF9634B6,메가다크라이 ex,MUR,10,True,KO,OK
CRD_D67FF6D515B941C0B69E,쏘겨모,S,10,True,KO,OK
CRD_B04734F496D84C34A6EA,자포코일,S,10,True,KO,OK
CRD_2CFA9E7297D146EF818C,에너지 리사이클,SR,10,False,,ORPHAN
CRD_9D7643B219DF4580B85F,청목의 찌르호크,AR,10,True,KO,OK
CRD_DDC143852534B415787C,아르세우스 VSTAR,UR,10,True,KO,OK
CRD_A4F869F470ED469F8FDF,스트린더,S,10,True,KO,OK
CRD_F1794D3676DD476EBCCE,투구뿌논,AR,10,True,KO,OK
CRD_203E701EC38E4E9A8ECE,일격 우라오스 VMAX,UR,10,True,KO,OK
CRD_24D3E3B760BB44C7A144,챔피언스 페스티벌,SM-P,10,False,,ORPHAN
CRD_2C540CA835784066A98A,M메타그로스 EX,PR,10,True,KO,OK
CRD_D07DE78E55D4229AB02C,라티아스&라티오스 GX,RR,10,True,KO,OK
CRD_5A0A8856ED35413F8D24,뚜벅쵸,S,10,True,KO,OK
CRD_1385EBCD996A88D82253,왕큰부리,AR,10,True,KO,OK
CRD_7BD33C57DE2641AAA1CE,통통코,S,10,True,KO,OK
CRD_D65DE41A73AB4B91B33B,뜨아거,S,10,True,KO,OK
CRD_5755CDBD721C45AAAA77,스쿠프업 넷,UR,10,False,,ORPHAN
CRD_FA4BBF0978E1CA423377,메가다크라이 ex,SAR,10,True,KO,OK
CRD_098C383D6CBC4015A438,포푸니라,S,10,True,KO,OK
CRD_DAFD8B92B8CF427FB7FE,팔데아 켄타로스,S,10,True,KO,OK
CRD_31A84E046FF1424F95D8,나루림,AR,10,True,KO,OK
CRD_3BDBFB0461F4481F9A03,다태우지네,S,10,True,KO,OK
CRD_DB0269F2CFB9449490D3,니로우,S,10,True,KO,OK
CRD_A690931A982740A4A1A5,고릴타,S,10,True,KO,OK
CRD_95BCC4E4C079449AB3C2,픽시 ex,RR,10,True,KO,OK
CRD_6DE3AEC9CE8C40398C7C,데인차,S,10,True,KO,OK
CRD_F43008DDDC81402A908A,가라르 메더,S,10,True,KO,OK
CRD_9F22D144C3944837A628,흉내내,S,10,True,KO,OK
CRD_7C280FA0405542028F83,뮤 VMAX,UR,10,True,KO,OK
CRD_2FA2149F64BC049AC26F,메가몰드류 ex,RR,10,True,KO,OK
CRD_DF5DDD6AC39442A9B8EC,메타그로스 EX,PR,10,True,KO,OK
CRD_3943EFE37BBAE1B52202,램펄드 ex,RR,10,True,KO,OK
CRD_82BBF9DCCF3D4D5AB172,두두,S,10,True,KO,OK
CRD_EE0DF97B0C5B4FDC88C7,쁘사이저 GX,RR,10,True,KO,OK
CRD_0839A3235BFC40C7A767,말리화,SR,10,True,KO,OK
CRD_DF24CA2636884683B997,춤추새,S,10,True,KO,OK
CRD_A5AB48532440455987B1,가라르 코산호,S,10,True,KO,OK
CRD_B6F780670C514367833F,분떠도리,AR,10,True,KO,OK
CRD_941424BAD57545578C47,보만다 VMAX,HR,10,True,KO,OK
CRD_E9C70192F06741F59CA4,보미카의 연주,SAR,10,True,KO,OK
CRD_6A23462E4F984F01BBC8,카디나르마,S,10,True,KO,OK
CRD_9C3BF0A3D4544A87AE5F,찌리비크,S,10,True,KO,OK
CRD_19DB508398AD4D219234,찬란한 개굴닌자,K,10,False,,ORPHAN
CRD_0FC33162C1024EF6B657,매시붕,S,10,True,KO,OK
CRD_F60B6726EBFD4A6F915D,꾸왁스,S,10,True,KO,OK
CRD_2B02B005CB184B61B23F,크로뱃 V,,10,False,,ORPHAN
CRD_83ED01B41C3648FCA47B,푸크린 GX,RR,10,True,KO,OK
CRD_F2744B20C8FD43B5BCDD,대로트 VMAX,HR,10,True,KO,OK
CRD_768F67D90A2142609676,명희의 격려,SR,10,True,KO,OK
CRD_CBBC687119FD4B25A45C,타라곤,SR,10,True,KO,OK
CRD_AADC70B1F06B46E196C2,대왕끼리동 VMAX,HR,10,True,KO,OK
CRD_B8716C15063748DF9431,삐삐,AR,10,True,KO,OK
CRD_769E68E6E5B20F7CD4C6,바리톱스,AR,10,True,KO,OK
CRD_F6B2257A2C16460CB4FE,코바르온 ex,SR,10,True,KO,OK
CRD_C04E029C65C04840BDAD,치라치노 ex,SR,10,True,KO,OK
CRD_1ADDB3B731DE412E851A,피죤,S,10,True,KO,OK
CRD_D73A0A8616924CE0A63E,스쿨보이,HR,10,True,KO,OK
CRD_F6725E8B0E5E4958840B,블래키&다크라이 GX,SR,10,True,KO,OK
CRD_2F4B432C1AE74911BACC,빙마 칼레오스 VMAX,UR,10,True,KO,OK
CRD_E89AEB260280462CBB85,짜랑고우거 GX,SM-P,10,True,KO,OK
CRD_0F292DCC6C0240B4B017,파라블레이즈,S,10,True,KO,OK
CRD_983C1870E97945BEA0AB,아르세우스 VSTAR,RRR,10,True,KO,OK
CRD_4F738DC1C0384C8E8415,제라오라 VMAX,RR,10,True,KO,OK
CRD_0A1A02B69C48772F29BD,카디나르마,AR,10,True,KO,OK
CRD_B1A5D7C5C507422DA40C,에이스번,S,10,True,KO,OK
CRD_FAA316C56DEC49B9BB70,백마 버드렉스 VMAX,HR,10,True,KO,OK
CRD_6399B03EC1A54922BB8C,들눈해,S,10,True,KO,OK
CRD_54D722AB502448B6BCB9,꼬지모,S,10,True,KO,OK
CRD_AAAB529B18A64AB9A9A0,루카리오 V,RR,10,True,KO,OK
CRD_7287BB47FFDE4919A94C,루가루암 VMAX,HR,10,True,KO,OK
CRD_FE6051706DB64BF286A3,가비루사,S,10,True,KO,OK
CRD_5B8CAA654E9949FC8C70,대도각참,S,10,True,KO,OK
CRD_4AEF7AD96E324D9EA958,아꾸왁,S,10,True,KO,OK
CRD_0E88D3F2434C477CA856,드니차,S,10,True,KO,OK
CRD_C80A57B9F72D4DD39F64,빛나는 루기아,A,10,True,KO,OK
CRD_0736415A8A2440169E58,스완나,S,10,True,KO,OK
CRD_0E3023BFDFCA4815BC48,두루지벌레,S,10,True,KO,OK
CRD_1D2EAFB251904489A557,두트리오,S,10,True,KO,OK
CRD_14469D0439594627BCB4,마빌크,S,10,True,KO,OK
CRD_5836A136DD3E47DB8AE1,치라치노 ex,SAR,10,True,KO,OK
CRD_F92431F1799849F1AA74,레시라무,A,10,True,KO,OK
CRD_12EFBAE37D35433DB103,명탐정 피카츄,PR,10,True,KO,OK
CRD_AF23FC89109141A7AAF7,바랜드 V,RR,10,True,KO,OK
CRD_2BE2AAD4366A40AAB96E,아르세우스 V,SR,10,True,KO,OK
CRD_8262D9F6F80441E59604,드래피온,AR,10,True,KO,OK
CRD_5428C6299F5640EBA326,찬란한 개굴닌자,K,10,True,KO,OK
CRD_D343C56E339540C186C2,깨물부기,S,10,True,KO,OK
CRD_21A5010BC113432EBACD,원더패치,SR,10,False,,ORPHAN
CRD_56E74A6F8ED840E5855A,뮤츠 GX,SM-P,10,True,KO,OK
CRD_5EE5BC37B7894924A235,입치트,AR,10,True,KO,OK
CRD_B2AFB9324B7B47889320,메롱꿍,S,10,True,KO,OK
CRD_F93C79FD4F1A4ADB8589,성호의 메탕,AR,10,True,KO,OK
CRD_1D6D6DE622BA464F8C11,풀페이스 가드,UR,10,False,,ORPHAN
CRD_CE9034508C4344F38B91,카디나르마 ex,RR,10,False,,ORPHAN
CRD_ADBCD39DE57C43EFADAA,단델,HR,10,True,KO,OK
CRD_E609CB11D57D43498DC2,보통의 낚싯대,UR,10,False,,ORPHAN
CRD_38F8D1BD378046E49339,카푸꼬꼬꼭 V,RR,10,True,KO,OK
CRD_9641C573373F492FBFD8,앱솔 EX,PR,10,True,KO,OK
CRD_7F68718FF9574B39A05A,루나아라(프리즘스타),PR,10,True,KO,OK
CRD_9830EDEBF33245BC92FE,올리브,HR,10,True,KO,OK
CRD_16E3CC2DFD2149399A2C,가라르 나이킹,S,10,True,KO,OK
CRD_1490247326A741529076,삐삐,SM-P,10,True,KO,OK
CRD_BE15DB54E85D437389C2,피카츄 VMAX,HR,10,True,KO,OK
CRD_0F9E29696D0647A2A431,스라크,S,10,True,KO,OK
CRD_2099652F987540BEAC95,영웅의 메달,UR,10,False,,ORPHAN
CRD_6E65CB8A7A49437FB020,찬란한 무한다이노,,10,False,,ORPHAN
CRD_3B62213E98D54EF7BF55,찌리리공,S,10,True,KO,OK
